15	1.17613e-09
15.1	1.17703e-09
15.2	1.178e-09
15.3	1.17905e-09
15.4	1.18017e-09
15.5	1.18137e-09
15.6	1.18264e-09
15.7	1.18397e-09
15.8	1.18537e-09
15.9	1.18683e-09
16	1.18835e-09
16.1	1.18992e-09
16.2	1.19156e-09
16.3	1.19324e-09
16.4	1.19497e-09
16.5	1.19676e-09
16.6	1.19858e-09
16.7	1.20046e-09
16.8	1.20237e-09
16.9	1.20432e-09
17	1.20631e-09
17.1	1.20834e-09
17.2	1.2104e-09
17.3	1.2125e-09
17.4	1.21462e-09
17.5	1.21677e-09
17.6	1.21895e-09
17.7	1.22115e-09
17.8	1.22338e-09
17.9	1.22563e-09
18	1.2279e-09
18.1	1.23019e-09
18.2	1.2325e-09
18.3	1.23482e-09
18.4	1.23716e-09
18.5	1.23951e-09
18.6	1.24187e-09
18.7	1.24425e-09
18.8	1.24663e-09
18.9	1.24902e-09
19	1.25142e-09
19.1	1.25383e-09
19.2	1.25624e-09
19.3	1.25865e-09
19.4	1.26107e-09
19.5	1.26349e-09
19.6	1.26591e-09
19.7	1.26833e-09
19.8	1.27075e-09
19.9	1.27317e-09
20	1.27558e-09
20.1	1.278e-09
20.2	1.2804e-09
20.3	1.28281e-09
20.4	1.28521e-09
20.5	1.2876e-09
20.6	1.28998e-09
20.7	1.29236e-09
20.8	1.29473e-09
20.9	1.29709e-09
21	1.29945e-09
21.1	1.30179e-09
21.2	1.30412e-09
21.3	1.30644e-09
21.4	1.30875e-09
21.5	1.31105e-09
21.6	1.31334e-09
21.7	1.31561e-09
21.8	1.31787e-09
21.9	1.32012e-09
22	1.32235e-09
22.1	1.32457e-09
22.2	1.32677e-09
22.3	1.32896e-09
22.4	1.33114e-09
22.5	1.3333e-09
22.6	1.33544e-09
22.7	1.33757e-09
22.8	1.33968e-09
22.9	1.34177e-09
23	1.34385e-09
23.1	1.34591e-09
23.2	1.34796e-09
23.3	1.34999e-09
23.4	1.352e-09
23.5	1.35399e-09
23.6	1.35596e-09
23.7	1.35792e-09
23.8	1.35986e-09
23.9	1.36178e-09
24	1.36369e-09
24.1	1.36557e-09
24.2	1.36744e-09
24.3	1.36929e-09
24.4	1.37112e-09
24.5	1.37293e-09
24.6	1.37472e-09
24.7	1.3765e-09
24.8	1.37825e-09
24.9	1.37999e-09
25	1.38171e-09
25.1	1.38341e-09
25.2	1.38509e-09
25.3	1.38675e-09
25.4	1.3884e-09
25.5	1.39002e-09
25.6	1.39163e-09
25.7	1.39322e-09
25.8	1.39479e-09
25.9	1.39634e-09
26	1.39787e-09
26.1	1.39939e-09
26.2	1.40089e-09
26.3	1.40236e-09
26.4	1.40382e-09
26.5	1.40526e-09
26.6	1.40669e-09
26.7	1.40809e-09
26.8	1.40948e-09
26.9	1.41085e-09
27	1.4122e-09
27.1	1.41353e-09
27.2	1.41485e-09
27.3	1.41615e-09
27.4	1.41743e-09
27.5	1.41869e-09
27.6	1.41993e-09
27.7	1.42116e-09
27.8	1.42237e-09
27.9	1.42357e-09
28	1.42475e-09
28.1	1.42591e-09
28.2	1.42705e-09
28.3	1.42818e-09
28.4	1.42929e-09
28.5	1.43038e-09
28.6	1.43146e-09
28.7	1.43252e-09
28.8	1.43356e-09
28.9	1.43459e-09
29	1.43561e-09
29.1	1.43661e-09
29.2	1.43759e-09
29.3	1.43855e-09
29.4	1.43951e-09
29.5	1.44044e-09
29.6	1.44136e-09
29.7	1.44227e-09
29.8	1.44316e-09
29.9	1.44404e-09
30	1.4449e-09
30.1	1.44575e-09
30.2	1.44658e-09
30.3	1.4474e-09
30.4	1.4482e-09
30.5	1.44899e-09
30.6	1.44977e-09
30.7	1.45053e-09
30.8	1.45128e-09
30.9	1.45202e-09
31	1.45274e-09
31.1	1.45345e-09
31.2	1.45415e-09
31.3	1.45483e-09
31.4	1.4555e-09
31.5	1.45616e-09
31.6	1.4568e-09
31.7	1.45743e-09
31.8	1.45805e-09
31.9	1.45866e-09
32	1.45926e-09
32.1	1.45984e-09
32.2	1.46041e-09
32.3	1.46097e-09
32.4	1.46152e-09
32.5	1.46206e-09
32.6	1.46259e-09
32.7	1.4631e-09
32.8	1.4636e-09
32.9	1.4641e-09
33	1.46458e-09
33.1	1.46505e-09
33.2	1.46551e-09
33.3	1.46596e-09
33.4	1.4664e-09
33.5	1.46683e-09
33.6	1.46724e-09
33.7	1.46765e-09
33.8	1.46805e-09
33.9	1.46844e-09
34	1.46882e-09
34.1	1.46919e-09
34.2	1.46955e-09
34.3	1.4699e-09
34.4	1.47024e-09
34.5	1.47057e-09
34.6	1.4709e-09
34.7	1.47121e-09
34.8	1.47152e-09
34.9	1.47181e-09
35	1.4721e-09
35.1	1.47238e-09
35.2	1.47265e-09
35.3	1.47292e-09
35.4	1.47317e-09
35.5	1.47342e-09
35.6	1.47366e-09
35.7	1.47389e-09
35.8	1.47411e-09
35.9	1.47433e-09
36	1.47454e-09
36.1	1.47474e-09
36.2	1.47493e-09
36.3	1.47512e-09
36.4	1.4753e-09
36.5	1.47547e-09
36.6	1.47563e-09
36.7	1.47579e-09
36.8	1.47594e-09
36.9	1.47609e-09
37	1.47623e-09
37.1	1.47636e-09
37.2	1.47648e-09
37.3	1.4766e-09
37.4	1.47672e-09
37.5	1.47682e-09
37.6	1.47692e-09
37.7	1.47702e-09
37.8	1.47711e-09
37.9	1.47719e-09
38	1.47727e-09
38.1	1.47734e-09
38.2	1.4774e-09
38.3	1.47747e-09
38.4	1.47752e-09
38.5	1.47757e-09
38.6	1.47762e-09
38.7	1.47766e-09
38.8	1.47769e-09
38.9	1.47772e-09
39	1.47774e-09
39.1	1.47776e-09
39.2	1.47778e-09
39.3	1.47779e-09
39.4	1.4778e-09
39.5	1.4778e-09
39.6	1.4778e-09
39.7	1.47779e-09
39.8	1.47778e-09
39.9	1.47776e-09
40	1.47774e-09
40.1	1.47772e-09
40.2	1.47769e-09
40.3	1.47766e-09
40.4	1.47762e-09
40.5	1.47758e-09
40.6	1.47754e-09
40.7	1.47749e-09
40.8	1.47744e-09
40.9	1.47739e-09
41	1.47733e-09
41.1	1.47727e-09
41.2	1.4772e-09
41.3	1.47714e-09
41.4	1.47707e-09
41.5	1.47699e-09
41.6	1.47692e-09
41.7	1.47684e-09
41.8	1.47675e-09
41.9	1.47667e-09
42	1.47658e-09
42.1	1.47649e-09
42.2	1.47639e-09
42.3	1.47629e-09
42.4	1.47619e-09
42.5	1.47609e-09
42.6	1.47599e-09
42.7	1.47588e-09
42.8	1.47577e-09
