--- Bin Info ---
Bins    |100
--- Parameter Info ---
mH1	|10	,	125
mH2	|10	,	1000
mHc	|10	,	1000
alph1	|0	,	1.56
alph2	|0	,	1.56
alph3	|0	,	1.56
m22sq	|0	,	1e+06
mssq	|0	,	1e+06
--- Best Bins ---
28,34,47,28,93,26,28,0|0.651131
4,2,36,46,68,0,76,85|0.908184
21,94,30,7,36,30,7,67|0.614351
7,66,4,34,23,21,89,87|0.837862
3,90,10,46,16,16,55,4|0.705184
10,3,83,64,88,5,85,66|0.826952
6,2,92,6,79,49,65,64|0.66565
28,62,41,36,75,53,1,6|0.787902
7,1,97,5,27,23,62,65|0.640931
29,73,97,12,61,16,36,3|0.865653
3,0,51,76,43,13,65,85|0.917373
21,3,16,34,82,26,83,93|0.60992
0,3,82,20,71,63,42,3|0.945538
24,14,21,66,30,15,4,65|0.810947
1,1,29,13,88,81,65,94|0.719566
8,54,2,16,3,3,80,73|0.630153
48,83,91,3,14,75,1,62|0.652543
1,79,3,6,65,17,78,89|0.914869
4,2,40,5,83,14,65,90|0.6068
16,59,2,48,43,11,70,32|0.718154
20,82,93,13,30,17,18,48|0.70463
27,81,17,6,35,66,13,15|0.936971
8,6,4,52,81,21,87,45|0.718203
20,99,74,39,45,45,93,46|0.988328
7,81,51,32,73,41,24,6|0.820892
20,3,76,0,53,75,79,22|0.948745
9,3,30,43,74,27,82,47|0.743364
17,5,3,54,10,4,90,20|0.844742
35,93,38,24,41,5,28,82|0.859723
12,68,77,21,61,24,17,13|0.594645
25,14,4,16,51,18,97,91|0.813781
16,84,84,24,60,59,20,23|0.62827
7,1,74,32,28,37,15,70|0.644156
17,74,29,71,46,19,42,11|0.875664
1,1,50,46,47,24,63,10|0.982634
26,72,20,14,60,64,7,17|0.556156
7,85,1,14,79,9,81,94|0.559064
11,68,96,76,51,7,27,32|0.859841
7,82,54,70,50,2,31,43|0.843636
14,68,3,2,63,28,68,64|0.762174
21,77,4,15,47,77,74,62|0.668959
21,90,80,14,39,62,32,12|0.745153
17,2,77,15,67,61,58,8|0.993889
5,8,3,11,88,6,69,69|0.60676
15,5,3,70,48,20,76,63|0.716654
12,96,34,82,48,11,42,52|0.765118
8,56,1,61,90,31,67,55|0.82882
5,1,83,67,89,5,64,45|0.798244
20,98,3,3,74,51,71,57|0.777103
12,1,22,40,47,25,77,17|0.753034
11,45,3,15,65,0,84,60|0.744623
18,84,4,7,93,57,75,37|0.775087
21,93,64,39,90,18,58,1|0.620268
13,26,96,25,89,45,38,0|0.741758
3,57,40,30,66,0,30,2|0.792432
17,92,78,67,67,7,19,23|0.82082
0,34,4,14,59,0,97,43|0.575326
17,77,4,28,55,1,32,7|0.830475
6,99,12,77,72,8,12,19|0.854089
6,2,34,70,72,4,81,66|0.588433
7,13,3,11,86,43,92,79|0.576051
23,84,71,30,59,33,16,24|0.689785
7,97,3,16,23,24,35,65|0.779697
31,46,26,38,32,38,0,64|0.849737
13,98,72,4,97,31,95,1|0.823277
74,20,39,2,93,42,34,0|0.632277
51,32,46,81,52,12,22,25|0.73914
14,65,84,11,40,24,10,18|0.562459
3,4,75,7,72,47,93,38|0.799717
81,50,56,91,94,3,42,1|0.819287
4,45,3,11,60,25,85,43|0.560932
15,2,26,1,33,6,95,47|0.855635
18,69,3,22,47,63,47,22|0.895446
27,62,62,72,60,23,32,63|0.962296
3,2,20,10,56,41,74,75|0.85915
19,5,4,23,44,32,94,53|0.641032
64,51,45,34,35,1,20,15|0.918936
21,76,96,48,45,37,81,53|0.969921
12,37,61,21,12,25,3,74|0.606042
11,33,28,7,7,17,1,17|0.631844
5,88,11,87,99,4,70,1|0.922644
7,30,3,3,22,4,86,32|0.730403
9,89,13,5,8,12,5,34|0.628358
23,99,32,16,60,6,63,11|0.872882
26,47,92,3,3,30,1,36|0.980673
6,65,87,46,98,47,26,1|0.763443
13,77,4,76,59,2,74,58|0.707839
0,0,22,44,18,15,34,75|0.804288
21,99,23,5,79,39,33,5|0.749838
16,75,92,46,48,20,28,39|0.884863
29,13,4,7,41,15,97,5|0.764058
3,33,3,23,25,15,84,87|0.661572
16,4,97,13,72,22,87,46|0.877462
3,0,22,77,31,7,87,26|0.834567
55,83,36,52,48,13,13,72|0.570654
32,98,85,59,35,21,88,13|0.637904
1,81,79,51,44,33,42,58|0.595458
35,90,81,12,72,68,55,3|0.929436
27,51,99,95,39,2,12,89|0.92111
35,75,55,72,60,20,16,76|0.860217
23,72,96,74,42,15,95,46|0.660112
14,20,73,28,88,29,26,0|0.579865
13,86,32,46,69,38,51,8|0.981663
2,52,3,21,68,51,78,76|0.978722
1,99,4,15,3,6,78,82|0.883134
12,78,2,10,40,61,59,66|0.563833
2,1,37,64,86,34,65,57|0.675959
10,82,4,22,64,63,39,17|0.644419
2,5,4,16,79,18,78,49|0.940834
14,27,2,0,1,72,78,1|0.724813
23,4,69,17,72,50,88,41|0.982804
14,38,1,13,69,74,65,0|0.774961
5,49,2,15,72,34,69,47|0.70719
10,58,4,4,88,18,84,66|0.937996
73,98,58,57,31,0,79,65|0.694329
2,97,98,91,51,5,47,35|0.716794
44,34,63,29,30,47,27,99|0.580634
11,90,64,45,30,27,5,87|0.670579
15,66,2,29,82,7,70,74|0.772433
5,9,4,9,74,9,87,78|0.904865
5,36,54,52,57,33,1,11|0.834712
3,7,92,44,80,34,6,0|0.764715
4,85,2,30,94,31,61,44|0.907149
2,8,2,55,96,13,68,97|0.709087
87,76,41,23,83,56,58,0|0.589072
10,70,45,84,69,14,55,28|0.739624
16,2,34,6,80,14,68,75|0.686685
9,73,14,11,21,0,39,57|0.895551
1,40,4,1,92,94,66,19|0.632886
3,2,63,20,47,1,74,21|0.889658
8,49,1,18,91,40,50,23|0.606344
3,62,3,2,79,86,81,53|0.722807
0,0,65,9,18,31,94,23|0.825704
4,2,13,37,36,21,82,4|0.67048
27,67,4,71,69,14,99,71|0.846339
0,3,89,16,80,45,76,71|0.894739
5,0,44,41,28,26,95,62|0.680813
12,93,16,50,70,46,42,44|0.873025
24,37,5,40,60,53,10,63|0.613036
7,0,54,45,59,16,71,6|0.911065
16,56,72,28,38,35,13,25|0.635609
10,52,74,2,57,67,4,9|0.58133
5,50,12,63,62,30,57,23|0.582664
17,45,98,12,31,5,1,39|0.895908
61,45,35,4,88,71,33,0|0.766484
12,97,4,52,67,0,76,51|0.837102
2,37,0,16,97,66,22,6|0.597812
3,84,24,29,59,5,47,10|0.880735
1,21,3,63,33,3,72,11|0.931614
35,4,12,23,98,48,84,36|0.584775
55,67,68,9,13,46,3,74|0.960416
52,55,46,9,20,34,3,24|0.809721
17,88,10,73,30,10,24,91|0.640014
58,69,29,7,53,53,12,13|0.563679
11,93,2,21,40,41,26,68|0.578096
8,1,57,24,91,64,50,20|0.727858
10,2,87,24,94,48,70,84|0.662589
11,86,4,66,80,21,94,51|0.669384
1,95,71,19,79,41,54,1|0.585497
26,50,26,24,36,2,0,58|0.753049
11,2,3,14,26,62,60,82|0.778135
14,99,63,14,31,5,60,30|0.605938
3,1,89,33,83,48,74,95|0.788073
15,99,39,42,48,6,66,33|0.822567
20,3,24,32,58,9,96,73|0.958224
73,76,60,7,33,32,4,50|0.68634
6,33,2,84,8,1,45,40|0.983773
11,2,66,34,64,28,74,70|0.874002
14,55,2,2,53,73,81,26|0.619887
20,67,80,70,59,18,64,9|0.602121
18,81,4,2,66,83,89,50|0.67925
6,2,16,23,77,2,34,7|0.905649
4,91,4,6,4,36,73,49|0.76567
4,13,2,65,73,17,56,38|0.588792
8,80,37,56,37,25,88,99|0.824438
7,1,64,67,29,4,78,27|0.675607
74,88,75,45,44,1,29,71|0.976214
7,76,91,12,31,72,19,25|0.631271
8,2,87,60,60,29,98,97|0.645652
81,16,87,57,99,30,55,1|0.796196
3,57,3,20,58,39,77,56|0.68384
5,83,99,32,45,2,32,49|0.587988
14,32,3,6,67,50,81,90|0.689976
18,83,53,47,59,37,58,25|0.858531
8,22,3,42,69,8,57,27|0.66549
6,40,3,18,15,20,75,99|0.842677
16,94,73,97,44,1,13,81|0.650077
0,28,2,12,39,10,71,93|0.82518
13,83,86,67,52,24,82,29|0.63904
21,93,99,61,27,15,68,54|0.579037
30,50,4,41,86,19,98,83|0.824375
16,4,65,39,99,7,52,18|0.883195
22,3,35,29,78,36,79,32|0.780332
1,34,1,3,93,9,68,88|0.839758
11,3,51,16,58,21,78,27|0.984777
79,16,76,48,98,2,87,1|0.78
18,92,4,6,47,8,90,60|0.952006
19,45,14,30,51,60,59,14|0.56728
20,4,77,27,84,51,76,19|0.762801
6,42,2,19,86,27,84,82|0.565073
10,3,54,25,59,10,93,57|0.864442
5,25,1,31,39,35,59,20|0.991232
3,2,39,1,35,53,9,70|0.685018
25,97,4,6,81,68,82,48|0.790309
1,90,3,77,95,4,77,91|0.986028
7,91,64,16,63,56,4,24|0.636589
15,1,50,27,78,21,86,49|0.999303
5,41,1,25,39,0,1,34|0.807246
9,4,89,88,81,8,79,29|0.825478
3,96,71,3,30,64,20,8|0.644511
12,51,58,22,1,0,12,81|0.765115
28,34,4,4,76,37,64,14|0.921208
3,0,52,74,53,17,66,89|0.800787
14,2,57,16,74,16,83,94|0.793061
16,21,60,80,39,11,17,69|0.815944
15,3,13,27,75,54,46,15|0.594302
12,3,90,10,73,27,50,12|0.767201
30,22,5,33,25,23,1,13|0.762404
14,13,4,78,73,18,90,65|0.869807
25,39,4,40,78,5,80,62|0.711755
15,1,18,7,82,65,93,54|0.773944
24,64,4,25,35,7,51,2|0.876137
0,56,2,23,9,15,74,21|0.656296
21,60,43,77,39,13,60,75|0.778931
22,91,27,85,26,4,95,14|0.964639
14,82,3,27,42,31,75,75|0.823138
6,3,65,0,52,71,74,94|0.792205
6,56,1,23,73,27,64,50|0.769678
11,80,52,39,38,41,0,26|0.612378
21,84,5,57,44,8,41,52|0.627024
23,49,88,62,67,22,25,0|0.567657
10,67,1,74,35,14,48,88|0.724107
12,87,11,44,9,10,86,29|0.812938
22,72,41,33,40,50,86,64|0.753069
3,0,50,26,96,60,62,55|0.677639
7,83,48,6,4,6,4,51|0.73963
20,3,99,41,85,11,85,62|0.904599
11,88,2,68,35,11,63,33|0.871634
8,51,84,81,42,11,1,5|0.912376
5,34,2,6,73,40,60,45|0.597906
0,82,6,29,35,23,28,55|0.890198
3,2,94,36,65,42,66,44|0.827222
19,50,97,79,33,2,3,75|0.850027
9,86,28,21,45,53,0,69|0.58921
11,54,3,2,64,71,70,77|0.672187
57,38,77,14,94,6,31,0|0.565745
2,3,33,41,78,10,54,19|0.865416
0,97,1,9,40,38,54,79|0.852543
6,4,64,16,62,53,79,20|0.865109
80,39,81,69,26,3,10,50|0.8272
21,77,31,60,39,23,28,27|0.563368
58,69,96,54,82,8,47,0|0.622745
3,0,38,56,22,11,32,82|0.97007
0,3,17,2,31,79,86,75|0.659315
15,2,21,22,26,21,87,40|0.628552
25,40,52,63,27,4,18,0|0.890226
18,4,42,12,93,82,91,74|0.847879
19,5,52,47,16,16,27,64|0.704131
19,3,93,4,88,94,61,42|0.585653
0,37,3,15,80,46,90,97|0.6274
11,61,2,24,21,14,27,16|0.928908
24,3,33,21,66,50,87,2|0.82968
22,35,52,58,32,6,4,28|0.655861
9,1,52,56,91,40,71,50|0.599245
14,92,82,38,4,5,63,18|0.697228
3,84,69,77,19,5,24,34|0.730938
32,96,42,23,82,20,10,6|0.602881
4,4,18,0,72,72,93,54|0.711796
25,99,96,24,20,41,5,22|0.691537
20,18,4,6,29,60,88,34|0.857191
26,46,90,34,37,47,46,58|0.756351
16,2,93,8,35,48,74,63|0.691611
4,96,4,23,74,35,67,43|0.784428
14,80,3,42,84,27,44,19|0.745834
73,50,92,1,97,98,78,0|0.714565
18,37,2,10,80,45,66,24|0.857203
0,77,3,30,23,25,29,80|0.575666
6,44,7,90,74,9,75,3|0.823198
37,73,23,34,48,54,16,9|0.763523
3,67,4,73,32,0,65,35|0.693809
5,79,37,36,40,15,53,10|0.837096
25,72,72,51,79,9,19,3|0.738674
1,89,59,36,24,31,8,59|0.81632
26,95,34,66,69,13,80,4|0.62677
4,49,45,44,43,40,11,62|0.578178
30,81,74,21,91,36,81,0|0.729326
3,0,61,15,41,53,65,67|0.929477
19,55,48,16,75,52,5,2|0.854848
10,63,1,59,50,30,28,9|0.561005
19,79,27,43,31,32,92,48|0.566818
5,94,20,29,53,48,42,29|0.59424
9,69,62,67,43,20,96,5|0.75534
3,54,4,1,50,13,86,20|0.943155
19,35,3,27,68,19,76,62|0.601223
11,76,3,29,99,20,60,30|0.982272
1,32,1,40,82,50,78,89|0.716429
3,4,89,50,28,19,1,3|0.943749
9,51,1,3,55,4,91,41|0.95528
3,5,3,39,67,46,82,69|0.908187
41,75,14,58,27,19,0,18|0.679696
15,74,56,27,59,24,46,3|0.935873
13,16,2,15,90,22,77,67|0.821812
1,57,3,68,67,11,63,37|0.698917
0,39,3,6,86,77,71,86|0.719641
0,1,63,59,26,3,12,90|0.908458
13,75,4,40,33,8,85,86|0.95711
18,89,4,18,53,41,90,68|0.738477
22,62,94,2,70,10,26,2|0.875869
49,54,62,42,41,22,5,47|0.649982
22,50,34,92,22,2,90,89|0.715118
77,84,67,31,45,28,25,46|0.603029
45,66,30,71,29,13,52,53|0.745292
36,4,25,20,92,50,93,35|0.563203
2,87,3,18,87,75,52,30|0.705151
8,1,32,33,38,34,79,96|0.65177
6,19,70,12,3,16,3,17|0.638088
15,3,5,11,61,77,84,81|0.759306
28,68,41,67,38,19,37,91|0.576983
17,26,99,77,35,2,1,23|0.591351
27,73,58,6,20,53,4,22|0.580092
10,85,73,39,17,21,76,60|0.8232
22,99,96,55,93,27,66,1|0.750543
19,88,79,34,51,11,66,7|0.701959
1,94,6,20,31,56,70,7|0.846553
9,3,48,35,56,32,94,84|0.647034
2,97,3,40,79,4,91,97|0.671139
17,3,26,67,53,7,84,8|0.657955
6,78,3,7,5,13,73,53|0.726399
1,91,1,10,14,8,56,84|0.970529
52,60,25,24,97,17,81,0|0.785583
18,43,2,28,73,54,83,12|0.662136
19,4,54,79,65,1,95,27|0.855815
3,70,3,0,56,48,70,30|0.586053
13,78,3,4,31,32,71,88|0.825488
11,91,2,46,48,21,51,97|0.804235
75,29,50,27,11,13,6,23|0.978849
17,65,48,45,34,24,30,95|0.55633
17,64,2,63,90,26,66,51|0.790424
3,2,4,80,56,7,68,65|0.640633
3,0,6,3,52,9,60,26|0.84102
10,62,49,24,35,23,15,28|0.767129
20,65,4,33,63,45,97,77|0.986569
20,75,97,71,32,9,92,90|0.876582
9,84,3,13,12,34,10,83|0.955471
3,15,8,33,17,28,7,58|0.885849
24,68,61,54,83,16,41,1|0.686075
11,2,40,0,49,23,4,99|0.654783
51,89,59,26,84,26,32,3|0.841666
31,67,43,76,16,5,64,0|0.862876
4,92,12,42,33,33,76,60|0.847456
28,30,4,41,70,8,79,35|0.917723
29,95,52,64,14,7,29,74|0.754901
20,81,16,83,27,6,61,64|0.806847
6,91,5,38,36,9,65,29|0.714717
13,25,72,31,94,41,55,0|0.64597
3,90,30,37,16,21,98,98|0.729483
8,81,3,9,62,17,22,20|0.645417
15,2,50,9,73,7,34,7|0.669174
22,55,21,14,10,18,7,19|0.773961
24,37,36,40,27,28,23,32|0.889183
9,97,2,29,56,2,58,71|0.686676
10,94,4,36,42,16,86,88|0.693318
18,16,3,5,60,6,78,41|0.959446
2,96,57,13,76,66,30,6|0.632443
15,67,69,23,47,67,5,71|0.596362
1,91,44,43,76,18,41,7|0.78758
20,71,3,35,87,60,82,54|0.701876
22,75,58,38,12,15,6,94|0.872481
10,94,45,64,44,22,61,42|0.901243
9,36,2,1,22,24,87,47|0.567394
15,82,50,5,13,58,0,77|0.64023
16,2,20,9,40,54,73,77|0.813849
2,0,85,23,46,0,79,60|0.61234
6,28,2,9,54,66,64,47|0.733153
5,25,1,38,54,23,73,76|0.759337
2,52,4,24,22,35,88,30|0.672074
12,1,52,35,46,11,94,38|0.926695
36,97,49,19,63,11,55,12|0.914301
4,9,2,0,51,3,80,69|0.642072
10,1,48,13,41,33,77,13|0.800024
29,90,70,43,13,14,59,77|0.849082
0,0,99,13,91,15,53,53|0.585428
10,1,94,38,15,2,37,97|0.599728
15,92,2,90,56,7,75,9|0.97693
21,5,46,7,16,38,0,4|0.578567
15,98,4,0,77,37,24,11|0.988408
30,91,99,6,40,40,20,26|0.73929
14,54,49,8,58,5,5,10|0.588366
10,1,41,12,28,5,33,97|0.722004
20,97,32,27,63,62,17,34|0.738912
10,1,99,0,73,8,60,36|0.998952
26,25,8,60,47,28,65,6|0.793401
10,50,46,46,64,46,55,15|0.634741
