sqrts	xsec	
388.88	2.73483e-07	
388.887	2.73486e-07	
388.893	2.7349e-07	
388.9	2.73494e-07	
388.907	2.73498e-07	
388.914	2.73502e-07	
388.92	2.73506e-07	
388.927	2.7351e-07	
388.934	2.73514e-07	
388.94	2.73518e-07	
388.947	2.73521e-07	
388.954	2.73525e-07	
388.961	2.73529e-07	
388.967	2.73533e-07	
388.974	2.73537e-07	
388.981	2.73541e-07	
388.988	2.73545e-07	
388.994	2.73549e-07	
389.001	2.73553e-07	
389.008	2.73557e-07	
389.015	2.7356e-07	
389.021	2.73564e-07	
389.028	2.73568e-07	
389.035	2.73572e-07	
389.042	2.73576e-07	
389.048	2.7358e-07	
389.055	2.73584e-07	
389.062	2.73588e-07	
389.069	2.73592e-07	
389.075	2.73596e-07	
389.082	2.736e-07	
389.089	2.73604e-07	
389.096	2.73607e-07	
389.102	2.73611e-07	
389.109	2.73615e-07	
389.116	2.73619e-07	
389.122	2.73623e-07	
389.129	2.73627e-07	
389.136	2.73631e-07	
389.143	2.73635e-07	
389.149	2.73639e-07	
389.156	2.73643e-07	
389.163	2.73647e-07	
389.17	2.73651e-07	
389.176	2.73655e-07	
389.183	2.73659e-07	
389.19	2.73663e-07	
389.197	2.73667e-07	
389.203	2.7367e-07	
389.21	2.73674e-07	
389.217	2.73678e-07	
389.224	2.73682e-07	
389.23	2.73686e-07	
389.237	2.7369e-07	
389.244	2.73694e-07	
389.251	2.73698e-07	
389.257	2.73702e-07	
389.264	2.73706e-07	
389.271	2.7371e-07	
389.278	2.73714e-07	
389.284	2.73718e-07	
389.291	2.73722e-07	
389.298	2.73726e-07	
389.305	2.7373e-07	
389.311	2.73734e-07	
389.318	2.73738e-07	
389.325	2.73742e-07	
389.331	2.73746e-07	
389.338	2.7375e-07	
389.345	2.73754e-07	
389.352	2.73758e-07	
389.358	2.73762e-07	
389.365	2.73766e-07	
389.372	2.7377e-07	
389.379	2.73774e-07	
389.385	2.73778e-07	
389.392	2.73782e-07	
389.399	2.73786e-07	
389.406	2.7379e-07	
389.412	2.73794e-07	
389.419	2.73798e-07	
389.426	2.73802e-07	
389.433	2.73806e-07	
389.439	2.7381e-07	
389.446	2.73814e-07	
389.453	2.73818e-07	
389.46	2.73822e-07	
389.466	2.73826e-07	
389.473	2.7383e-07	
389.48	2.73834e-07	
389.487	2.73838e-07	
389.493	2.73842e-07	
389.5	2.73846e-07	
389.507	2.7385e-07	
389.514	2.73854e-07	
389.52	2.73858e-07	
389.527	2.73862e-07	
389.534	2.73866e-07	
389.54	2.7387e-07	
389.547	2.73874e-07	
389.554	2.73878e-07	
389.561	2.73882e-07	
389.567	2.73886e-07	
389.574	2.7389e-07	
389.581	2.73894e-07	
389.588	2.73898e-07	
389.594	2.73902e-07	
389.601	2.73906e-07	
389.608	2.7391e-07	
389.615	2.73914e-07	
389.621	2.73918e-07	
389.628	2.73922e-07	
389.635	2.73926e-07	
389.642	2.7393e-07	
389.648	2.73934e-07	
389.655	2.73938e-07	
389.662	2.73942e-07	
389.669	2.73946e-07	
389.675	2.73951e-07	
389.682	2.73955e-07	
389.689	2.73959e-07	
389.696	2.73963e-07	
389.702	2.73967e-07	
389.709	2.73971e-07	
389.716	2.73975e-07	
389.722	2.73979e-07	
389.729	2.73983e-07	
389.736	2.73987e-07	
389.743	2.73991e-07	
389.749	2.73995e-07	
389.756	2.73999e-07	
389.763	2.74003e-07	
389.77	2.74007e-07	
389.776	2.74011e-07	
389.783	2.74016e-07	
389.79	2.7402e-07	
389.797	2.74024e-07	
389.803	2.74028e-07	
389.81	2.74032e-07	
389.817	2.74036e-07	
389.824	2.7404e-07	
389.83	2.74044e-07	
389.837	2.74048e-07	
389.844	2.74052e-07	
389.851	2.74056e-07	
389.857	2.7406e-07	
389.864	2.74065e-07	
389.871	2.74069e-07	
389.878	2.74073e-07	
389.884	2.74077e-07	
389.891	2.74081e-07	
389.898	2.74085e-07	
389.905	2.74089e-07	
389.911	2.74093e-07	
389.918	2.74097e-07	
389.925	2.74101e-07	
389.931	2.74105e-07	
389.938	2.7411e-07	
389.945	2.74114e-07	
389.952	2.74118e-07	
389.958	2.74122e-07	
389.965	2.74126e-07	
389.972	2.7413e-07	
389.979	2.74134e-07	
389.985	2.74138e-07	
389.992	2.74143e-07	
389.999	2.74147e-07	
390.006	2.74151e-07	
390.012	2.74155e-07	
390.019	2.74159e-07	
390.026	2.74163e-07	
390.033	2.74167e-07	
390.039	2.74171e-07	
390.046	2.74176e-07	
390.053	2.7418e-07	
390.06	2.74184e-07	
390.066	2.74188e-07	
390.073	2.74192e-07	
390.08	2.74196e-07	
390.087	2.742e-07	
390.093	2.74204e-07	
390.1	2.74209e-07	
390.107	2.74213e-07	
390.114	2.74217e-07	
390.12	2.74221e-07	
390.127	2.74225e-07	
390.134	2.74229e-07	
390.14	2.74233e-07	
390.147	2.74238e-07	
390.154	2.74242e-07	
390.161	2.74246e-07	
390.167	2.7425e-07	
390.174	2.74254e-07	
390.181	2.74258e-07	
390.188	2.74263e-07	
390.194	2.74267e-07	
390.201	2.74271e-07	
390.208	2.74275e-07	
390.215	2.74279e-07	
390.221	2.74283e-07	
390.228	2.74288e-07	
390.235	2.74292e-07	
390.242	2.74296e-07	
390.248	2.743e-07	
390.255	2.74304e-07	
390.262	2.74308e-07	
390.269	2.74313e-07	
390.275	2.74317e-07	
390.282	2.74321e-07	
390.289	2.74325e-07	
390.296	2.74329e-07	
390.302	2.74333e-07	
390.309	2.74338e-07	
390.316	2.74342e-07	
390.322	2.74346e-07	
390.329	2.7435e-07	
390.336	2.74354e-07	
390.343	2.74359e-07	
390.349	2.74363e-07	
390.356	2.74367e-07	
390.363	2.74371e-07	
390.37	2.74375e-07	
390.376	2.7438e-07	
390.383	2.74384e-07	
390.39	2.74388e-07	
390.397	2.74392e-07	
390.403	2.74396e-07	
390.41	2.74401e-07	
390.417	2.74405e-07	
390.424	2.74409e-07	
390.43	2.74413e-07	
390.437	2.74417e-07	
390.444	2.74422e-07	
390.451	2.74426e-07	
390.457	2.7443e-07	
390.464	2.74434e-07	
390.471	2.74439e-07	
390.478	2.74443e-07	
390.484	2.74447e-07	
390.491	2.74451e-07	
390.498	2.74455e-07	
390.505	2.7446e-07	
390.511	2.74464e-07	
390.518	2.74468e-07	
390.525	2.74472e-07	
390.531	2.74477e-07	
390.538	2.74481e-07	
390.545	2.74485e-07	
390.552	2.74489e-07	
390.558	2.74494e-07	
390.565	2.74498e-07	
390.572	2.74502e-07	
390.579	2.74506e-07	
390.585	2.7451e-07	
390.592	2.74515e-07	
390.599	2.74519e-07	
390.606	2.74523e-07	
390.612	2.74527e-07	
390.619	2.74532e-07	
390.626	2.74536e-07	
390.633	2.7454e-07	
390.639	2.74544e-07	
390.646	2.74549e-07	
390.653	2.74553e-07	
390.66	2.74557e-07	
390.666	2.74562e-07	
390.673	2.74566e-07	
390.68	2.7457e-07	
390.687	2.74574e-07	
390.693	2.74579e-07	
390.7	2.74583e-07	
390.707	2.74587e-07	
390.714	2.74591e-07	
390.72	2.74596e-07	
390.727	2.746e-07	
390.734	2.74604e-07	
390.74	2.74608e-07	
390.747	2.74613e-07	
390.754	2.74617e-07	
390.761	2.74621e-07	
390.767	2.74626e-07	
390.774	2.7463e-07	
390.781	2.74634e-07	
390.788	2.74638e-07	
390.794	2.74643e-07	
390.801	2.74647e-07	
390.808	2.74651e-07	
390.815	2.74656e-07	
390.821	2.7466e-07	
390.828	2.74664e-07	
390.835	2.74668e-07	
390.842	2.74673e-07	
390.848	2.74677e-07	
390.855	2.74681e-07	
390.862	2.74686e-07	
390.869	2.7469e-07	
390.875	2.74694e-07	
390.882	2.74699e-07	
390.889	2.74703e-07	
390.896	2.74707e-07	
390.902	2.74712e-07	
390.909	2.74716e-07	
390.916	2.7472e-07	
390.923	2.74724e-07	
390.929	2.74729e-07	
390.936	2.74733e-07	
390.943	2.74737e-07	
390.949	2.74742e-07	
390.956	2.74746e-07	
390.963	2.7475e-07	
390.97	2.74755e-07	
390.976	2.74759e-07	
390.983	2.74763e-07	
390.99	2.74768e-07	
390.997	2.74772e-07	
391.003	2.74776e-07	
391.01	2.74781e-07	
391.017	2.74785e-07	
391.024	2.74789e-07	
391.03	2.74794e-07	
391.037	2.74798e-07	
391.044	2.74802e-07	
391.051	2.74807e-07	
391.057	2.74811e-07	
391.064	2.74815e-07	
391.071	2.7482e-07	
391.078	2.74824e-07	
391.084	2.74828e-07	
391.091	2.74833e-07	
391.098	2.74837e-07	
391.105	2.74841e-07	
391.111	2.74846e-07	
391.118	2.7485e-07	
391.125	2.74854e-07	
391.131	2.74859e-07	
391.138	2.74863e-07	
391.145	2.74868e-07	
391.152	2.74872e-07	
391.158	2.74876e-07	
391.165	2.74881e-07	
391.172	2.74885e-07	
391.179	2.74889e-07	
391.185	2.74894e-07	
391.192	2.74898e-07	
391.199	2.74902e-07	
391.206	2.74907e-07	
391.212	2.74911e-07	
391.219	2.74916e-07	
391.226	2.7492e-07	
391.233	2.74924e-07	
391.239	2.74929e-07	
391.246	2.74933e-07	
391.253	2.74938e-07	
391.26	2.74942e-07	
391.266	2.74946e-07	
391.273	2.74951e-07	
391.28	2.74955e-07	
391.287	2.74959e-07	
391.293	2.74964e-07	
391.3	2.74968e-07	
391.307	2.74973e-07	
391.314	2.74977e-07	
391.32	2.74981e-07	
391.327	2.74986e-07	
391.334	2.7499e-07	
391.34	2.74995e-07	
391.347	2.74999e-07	
391.354	2.75003e-07	
391.361	2.75008e-07	
391.367	2.75012e-07	
391.374	2.75017e-07	
391.381	2.75021e-07	
391.388	2.75025e-07	
391.394	2.7503e-07	
391.401	2.75034e-07	
391.408	2.75039e-07	
391.415	2.75043e-07	
391.421	2.75048e-07	
391.428	2.75052e-07	
391.435	2.75056e-07	
391.442	2.75061e-07	
391.448	2.75065e-07	
391.455	2.7507e-07	
391.462	2.75074e-07	
391.469	2.75078e-07	
391.475	2.75083e-07	
391.482	2.75087e-07	
391.489	2.75092e-07	
391.496	2.75096e-07	
391.502	2.75101e-07	
391.509	2.75105e-07	
391.516	2.75109e-07	
391.523	2.75114e-07	
391.529	2.75118e-07	
391.536	2.75123e-07	
391.543	2.75127e-07	
391.549	2.75132e-07	
391.556	2.75136e-07	
391.563	2.75141e-07	
391.57	2.75145e-07	
391.576	2.75149e-07	
391.583	2.75154e-07	
391.59	2.75158e-07	
391.597	2.75163e-07	
391.603	2.75167e-07	
391.61	2.75172e-07	
391.617	2.75176e-07	
391.624	2.75181e-07	
391.63	2.75185e-07	
391.637	2.7519e-07	
391.644	2.75194e-07	
391.651	2.75198e-07	
391.657	2.75203e-07	
391.664	2.75207e-07	
391.671	2.75212e-07	
391.678	2.75216e-07	
391.684	2.75221e-07	
391.691	2.75225e-07	
391.698	2.7523e-07	
391.705	2.75234e-07	
391.711	2.75239e-07	
391.718	2.75243e-07	
391.725	2.75248e-07	
391.731	2.75252e-07	
391.738	2.75257e-07	
391.745	2.75261e-07	
391.752	2.75266e-07	
391.758	2.7527e-07	
391.765	2.75275e-07	
391.772	2.75279e-07	
391.779	2.75284e-07	
391.785	2.75288e-07	
391.792	2.75293e-07	
391.799	2.75297e-07	
391.806	2.75302e-07	
391.812	2.75306e-07	
391.819	2.75311e-07	
391.826	2.75315e-07	
391.833	2.7532e-07	
391.839	2.75324e-07	
391.846	2.75329e-07	
391.853	2.75333e-07	
391.86	2.75338e-07	
391.866	2.75342e-07	
391.873	2.75347e-07	
391.88	2.75351e-07	
391.887	2.75356e-07	
391.893	2.7536e-07	
391.9	2.75365e-07	
391.907	2.75369e-07	
391.914	2.75374e-07	
391.92	2.75378e-07	
391.927	2.75383e-07	
391.934	2.75387e-07	
391.94	2.75392e-07	
391.947	2.75396e-07	
391.954	2.75401e-07	
391.961	2.75405e-07	
391.967	2.7541e-07	
391.974	2.75414e-07	
391.981	2.75419e-07	
391.988	2.75423e-07	
391.994	2.75428e-07	
392.001	2.75432e-07	
392.008	2.75437e-07	
392.015	2.75442e-07	
392.021	2.75446e-07	
392.028	2.75451e-07	
392.035	2.75455e-07	
392.042	2.7546e-07	
392.048	2.75464e-07	
392.055	2.75469e-07	
392.062	2.75473e-07	
392.069	2.75478e-07	
392.075	2.75482e-07	
392.082	2.75487e-07	
392.089	2.75492e-07	
392.096	2.75496e-07	
392.102	2.75501e-07	
392.109	2.75505e-07	
392.116	2.7551e-07	
392.123	2.75514e-07	
392.129	2.75519e-07	
392.136	2.75523e-07	
392.143	2.75528e-07	
392.149	2.75533e-07	
392.156	2.75537e-07	
392.163	2.75542e-07	
392.17	2.75546e-07	
392.176	2.75551e-07	
392.183	2.75555e-07	
392.19	2.7556e-07	
392.197	2.75565e-07	
392.203	2.75569e-07	
392.21	2.75574e-07	
392.217	2.75578e-07	
392.224	2.75583e-07	
392.23	2.75587e-07	
392.237	2.75592e-07	
392.244	2.75597e-07	
392.251	2.75601e-07	
392.257	2.75606e-07	
392.264	2.7561e-07	
392.271	2.75615e-07	
392.278	2.7562e-07	
392.284	2.75624e-07	
392.291	2.75629e-07	
392.298	2.75633e-07	
392.305	2.75638e-07	
392.311	2.75643e-07	
392.318	2.75647e-07	
392.325	2.75652e-07	
392.331	2.75656e-07	
392.338	2.75661e-07	
392.345	2.75666e-07	
392.352	2.7567e-07	
392.358	2.75675e-07	
392.365	2.75679e-07	
392.372	2.75684e-07	
392.379	2.75689e-07	
392.385	2.75693e-07	
392.392	2.75698e-07	
392.399	2.75702e-07	
392.406	2.75707e-07	
392.412	2.75712e-07	
392.419	2.75716e-07	
392.426	2.75721e-07	
392.433	2.75725e-07	
392.439	2.7573e-07	
392.446	2.75735e-07	
392.453	2.75739e-07	
392.46	2.75744e-07	
392.466	2.75749e-07	
392.473	2.75753e-07	
392.48	2.75758e-07	
392.487	2.75762e-07	
392.493	2.75767e-07	
392.5	2.75772e-07	
392.507	2.75776e-07	
392.514	2.75781e-07	
392.52	2.75786e-07	
392.527	2.7579e-07	
392.534	2.75795e-07	
392.54	2.758e-07	
392.547	2.75804e-07	
392.554	2.75809e-07	
392.561	2.75814e-07	
392.567	2.75818e-07	
392.574	2.75823e-07	
392.581	2.75827e-07	
392.588	2.75832e-07	
392.594	2.75837e-07	
392.601	2.75841e-07	
392.608	2.75846e-07	
392.615	2.75851e-07	
392.621	2.75855e-07	
392.628	2.7586e-07	
392.635	2.75865e-07	
392.642	2.75869e-07	
392.648	2.75874e-07	
392.655	2.75879e-07	
392.662	2.75883e-07	
392.669	2.75888e-07	
392.675	2.75893e-07	
392.682	2.75897e-07	
392.689	2.75902e-07	
392.696	2.75907e-07	
392.702	2.75911e-07	
392.709	2.75916e-07	
392.716	2.75921e-07	
392.723	2.75925e-07	
392.729	2.7593e-07	
392.736	2.75935e-07	
392.743	2.7594e-07	
392.749	2.75944e-07	
392.756	2.75949e-07	
392.763	2.75954e-07	
392.77	2.75958e-07	
392.776	2.75963e-07	
392.783	2.75968e-07	
392.79	2.75972e-07	
392.797	2.75977e-07	
392.803	2.75982e-07	
392.81	2.75986e-07	
392.817	2.75991e-07	
392.824	2.75996e-07	
392.83	2.76001e-07	
392.837	2.76005e-07	
392.844	2.7601e-07	
392.851	2.76015e-07	
392.857	2.76019e-07	
392.864	2.76024e-07	
392.871	2.76029e-07	
392.878	2.76033e-07	
392.884	2.76038e-07	
392.891	2.76043e-07	
392.898	2.76048e-07	
392.905	2.76052e-07	
392.911	2.76057e-07	
392.918	2.76062e-07	
392.925	2.76066e-07	
392.932	2.76071e-07	
392.938	2.76076e-07	
392.945	2.76081e-07	
392.952	2.76085e-07	
392.958	2.7609e-07	
392.965	2.76095e-07	
392.972	2.761e-07	
392.979	2.76104e-07	
392.985	2.76109e-07	
392.992	2.76114e-07	
392.999	2.76118e-07	
393.006	2.76123e-07	
393.012	2.76128e-07	
393.019	2.76133e-07	
393.026	2.76137e-07	
393.033	2.76142e-07	
393.039	2.76147e-07	
393.046	2.76152e-07	
393.053	2.76156e-07	
393.06	2.76161e-07	
393.066	2.76166e-07	
393.073	2.76171e-07	
393.08	2.76175e-07	
393.087	2.7618e-07	
393.093	2.76185e-07	
393.1	2.7619e-07	
393.107	2.76194e-07	
393.114	2.76199e-07	
393.12	2.76204e-07	
393.127	2.76209e-07	
393.134	2.76213e-07	
393.14	2.76218e-07	
393.147	2.76223e-07	
393.154	2.76228e-07	
393.161	2.76232e-07	
393.167	2.76237e-07	
393.174	2.76242e-07	
393.181	2.76247e-07	
393.188	2.76252e-07	
393.194	2.76256e-07	
393.201	2.76261e-07	
393.208	2.76266e-07	
393.215	2.76271e-07	
393.221	2.76275e-07	
393.228	2.7628e-07	
393.235	2.76285e-07	
393.242	2.7629e-07	
393.248	2.76295e-07	
393.255	2.76299e-07	
393.262	2.76304e-07	
393.269	2.76309e-07	
393.275	2.76314e-07	
393.282	2.76318e-07	
393.289	2.76323e-07	
393.296	2.76328e-07	
393.302	2.76333e-07	
393.309	2.76338e-07	
393.316	2.76342e-07	
393.323	2.76347e-07	
393.329	2.76352e-07	
393.336	2.76357e-07	
393.343	2.76362e-07	
393.349	2.76366e-07	
393.356	2.76371e-07	
393.363	2.76376e-07	
393.37	2.76381e-07	
393.376	2.76386e-07	
393.383	2.7639e-07	
393.39	2.76395e-07	
393.397	2.764e-07	
393.403	2.76405e-07	
393.41	2.7641e-07	
393.417	2.76415e-07	
393.424	2.76419e-07	
393.43	2.76424e-07	
393.437	2.76429e-07	
393.444	2.76434e-07	
393.451	2.76439e-07	
393.457	2.76443e-07	
393.464	2.76448e-07	
393.471	2.76453e-07	
393.478	2.76458e-07	
393.484	2.76463e-07	
393.491	2.76468e-07	
393.498	2.76472e-07	
393.505	2.76477e-07	
393.511	2.76482e-07	
393.518	2.76487e-07	
393.525	2.76492e-07	
393.532	2.76497e-07	
393.538	2.76501e-07	
393.545	2.76506e-07	
393.552	2.76511e-07	
393.558	2.76516e-07	
393.565	2.76521e-07	
393.572	2.76526e-07	
393.579	2.76531e-07	
393.585	2.76535e-07	
393.592	2.7654e-07	
393.599	2.76545e-07	
393.606	2.7655e-07	
393.612	2.76555e-07	
393.619	2.7656e-07	
393.626	2.76564e-07	
393.633	2.76569e-07	
393.639	2.76574e-07	
393.646	2.76579e-07	
393.653	2.76584e-07	
393.66	2.76589e-07	
393.666	2.76594e-07	
393.673	2.76599e-07	
393.68	2.76603e-07	
393.687	2.76608e-07	
393.693	2.76613e-07	
393.7	2.76618e-07	
393.707	2.76623e-07	
393.714	2.76628e-07	
393.72	2.76633e-07	
393.727	2.76638e-07	
393.734	2.76642e-07	
393.74	2.76647e-07	
393.747	2.76652e-07	
393.754	2.76657e-07	
393.761	2.76662e-07	
393.767	2.76667e-07	
393.774	2.76672e-07	
393.781	2.76677e-07	
393.788	2.76681e-07	
393.794	2.76686e-07	
393.801	2.76691e-07	
393.808	2.76696e-07	
393.815	2.76701e-07	
393.821	2.76706e-07	
393.828	2.76711e-07	
393.835	2.76716e-07	
393.842	2.76721e-07	
393.848	2.76726e-07	
393.855	2.7673e-07	
393.862	2.76735e-07	
393.869	2.7674e-07	
393.875	2.76745e-07	
393.882	2.7675e-07	
393.889	2.76755e-07	
393.896	2.7676e-07	
393.902	2.76765e-07	
393.909	2.7677e-07	
393.916	2.76775e-07	
393.923	2.76779e-07	
393.929	2.76784e-07	
393.936	2.76789e-07	
393.943	2.76794e-07	
393.949	2.76799e-07	
393.956	2.76804e-07	
393.963	2.76809e-07	
393.97	2.76814e-07	
393.976	2.76819e-07	
393.983	2.76824e-07	
393.99	2.76829e-07	
393.997	2.76834e-07	
394.003	2.76839e-07	
394.01	2.76844e-07	
394.017	2.76848e-07	
394.024	2.76853e-07	
394.03	2.76858e-07	
394.037	2.76863e-07	
394.044	2.76868e-07	
394.051	2.76873e-07	
394.057	2.76878e-07	
394.064	2.76883e-07	
394.071	2.76888e-07	
394.078	2.76893e-07	
394.084	2.76898e-07	
394.091	2.76903e-07	
394.098	2.76908e-07	
394.105	2.76913e-07	
394.111	2.76918e-07	
394.118	2.76923e-07	
394.125	2.76928e-07	
394.132	2.76932e-07	
394.138	2.76937e-07	
394.145	2.76942e-07	
394.152	2.76947e-07	
394.158	2.76952e-07	
394.165	2.76957e-07	
394.172	2.76962e-07	
394.179	2.76967e-07	
394.185	2.76972e-07	
394.192	2.76977e-07	
394.199	2.76982e-07	
394.206	2.76987e-07	
394.212	2.76992e-07	
394.219	2.76997e-07	
394.226	2.77002e-07	
394.233	2.77007e-07	
394.239	2.77012e-07	
394.246	2.77017e-07	
394.253	2.77022e-07	
394.26	2.77027e-07	
394.266	2.77032e-07	
394.273	2.77037e-07	
394.28	2.77042e-07	
394.287	2.77047e-07	
394.293	2.77052e-07	
394.3	2.77057e-07	
394.307	2.77062e-07	
394.314	2.77067e-07	
394.32	2.77072e-07	
394.327	2.77077e-07	
394.334	2.77082e-07	
394.34	2.77087e-07	
394.347	2.77092e-07	
394.354	2.77097e-07	
394.361	2.77102e-07	
394.367	2.77107e-07	
394.374	2.77112e-07	
394.381	2.77117e-07	
394.388	2.77122e-07	
394.394	2.77127e-07	
394.401	2.77132e-07	
394.408	2.77137e-07	
394.415	2.77142e-07	
394.421	2.77147e-07	
394.428	2.77152e-07	
394.435	2.77157e-07	
394.442	2.77162e-07	
394.448	2.77167e-07	
394.455	2.77172e-07	
394.462	2.77177e-07	
394.469	2.77182e-07	
394.475	2.77187e-07	
394.482	2.77192e-07	
394.489	2.77197e-07	
394.496	2.77202e-07	
394.502	2.77207e-07	
394.509	2.77212e-07	
394.516	2.77217e-07	
394.523	2.77222e-07	
394.529	2.77227e-07	
394.536	2.77232e-07	
394.543	2.77237e-07	
394.549	2.77242e-07	
394.556	2.77247e-07	
394.563	2.77252e-07	
394.57	2.77257e-07	
394.576	2.77262e-07	
394.583	2.77267e-07	
394.59	2.77272e-07	
394.597	2.77277e-07	
394.603	2.77283e-07	
394.61	2.77288e-07	
394.617	2.77293e-07	
394.624	2.77298e-07	
394.63	2.77303e-07	
394.637	2.77308e-07	
394.644	2.77313e-07	
394.651	2.77318e-07	
394.657	2.77323e-07	
394.664	2.77328e-07	
394.671	2.77333e-07	
394.678	2.77338e-07	
394.684	2.77343e-07	
394.691	2.77348e-07	
394.698	2.77353e-07	
394.705	2.77358e-07	
394.711	2.77363e-07	
394.718	2.77369e-07	
394.725	2.77374e-07	
394.732	2.77379e-07	
394.738	2.77384e-07	
394.745	2.77389e-07	
394.752	2.77394e-07	
394.758	2.77399e-07	
394.765	2.77404e-07	
394.772	2.77409e-07	
394.779	2.77414e-07	
394.785	2.77419e-07	
394.792	2.77424e-07	
394.799	2.77429e-07	
394.806	2.77435e-07	
394.812	2.7744e-07	
394.819	2.77445e-07	
394.826	2.7745e-07	
394.833	2.77455e-07	
394.839	2.7746e-07	
394.846	2.77465e-07	
394.853	2.7747e-07	
394.86	2.77475e-07	
394.866	2.7748e-07	
394.873	2.77485e-07	
394.88	2.77491e-07	
394.887	2.77496e-07	
394.893	2.77501e-07	
394.9	2.77506e-07	
394.907	2.77511e-07	
394.914	2.77516e-07	
394.92	2.77521e-07	
394.927	2.77526e-07	
394.934	2.77531e-07	
394.941	2.77536e-07	
394.947	2.77542e-07	
394.954	2.77547e-07	
394.961	2.77552e-07	
394.967	2.77557e-07	
394.974	2.77562e-07	
394.981	2.77567e-07	
394.988	2.77572e-07	
394.994	2.77577e-07	
395.001	2.77582e-07	
395.008	2.77588e-07	
395.015	2.77593e-07	
395.021	2.77598e-07	
395.028	2.77603e-07	
395.035	2.77608e-07	
395.042	2.77613e-07	
395.048	2.77618e-07	
395.055	2.77624e-07	
395.062	2.77629e-07	
395.069	2.77634e-07	
395.075	2.77639e-07	
395.082	2.77644e-07	
395.089	2.77649e-07	
395.096	2.77654e-07	
395.102	2.77659e-07	
395.109	2.77665e-07	
395.116	2.7767e-07	
395.123	2.77675e-07	
395.129	2.7768e-07	
395.136	2.77685e-07	
395.143	2.7769e-07	
395.149	2.77695e-07	
395.156	2.77701e-07	
395.163	2.77706e-07	
395.17	2.77711e-07	
395.176	2.77716e-07	
395.183	2.77721e-07	
395.19	2.77726e-07	
395.197	2.77732e-07	
395.203	2.77737e-07	
395.21	2.77742e-07	
395.217	2.77747e-07	
395.224	2.77752e-07	
395.23	2.77757e-07	
395.237	2.77763e-07	
395.244	2.77768e-07	
395.251	2.77773e-07	
395.257	2.77778e-07	
395.264	2.77783e-07	
395.271	2.77788e-07	
395.278	2.77794e-07	
395.284	2.77799e-07	
395.291	2.77804e-07	
395.298	2.77809e-07	
395.305	2.77814e-07	
395.311	2.77819e-07	
395.318	2.77825e-07	
395.325	2.7783e-07	
395.332	2.77835e-07	
395.338	2.7784e-07	
395.345	2.77845e-07	
395.352	2.77851e-07	
395.358	2.77856e-07	
395.365	2.77861e-07	
395.372	2.77866e-07	
395.379	2.77871e-07	
395.385	2.77876e-07	
395.392	2.77882e-07	
395.399	2.77887e-07	
395.406	2.77892e-07	
395.412	2.77897e-07	
395.419	2.77902e-07	
395.426	2.77908e-07	
395.433	2.77913e-07	
395.439	2.77918e-07	
395.446	2.77923e-07	
395.453	2.77928e-07	
395.46	2.77934e-07	
395.466	2.77939e-07	
395.473	2.77944e-07	
395.48	2.77949e-07	
395.487	2.77955e-07	
395.493	2.7796e-07	
395.5	2.77965e-07	
395.507	2.7797e-07	
395.514	2.77975e-07	
395.52	2.77981e-07	
395.527	2.77986e-07	
395.534	2.77991e-07	
395.541	2.77996e-07	
395.547	2.78001e-07	
395.554	2.78007e-07	
395.561	2.78012e-07	
395.567	2.78017e-07	
395.574	2.78022e-07	
395.581	2.78028e-07	
395.588	2.78033e-07	
395.594	2.78038e-07	
395.601	2.78043e-07	
395.608	2.78049e-07	
395.615	2.78054e-07	
395.621	2.78059e-07	
395.628	2.78064e-07	
395.635	2.7807e-07	
395.642	2.78075e-07	
395.648	2.7808e-07	
395.655	2.78085e-07	
395.662	2.7809e-07	
395.669	2.78096e-07	
395.675	2.78101e-07	
395.682	2.78106e-07	
395.689	2.78111e-07	
395.696	2.78117e-07	
395.702	2.78122e-07	
395.709	2.78127e-07	
395.716	2.78133e-07	
395.723	2.78138e-07	
395.729	2.78143e-07	
395.736	2.78148e-07	
395.743	2.78154e-07	
395.749	2.78159e-07	
395.756	2.78164e-07	
395.763	2.78169e-07	
395.77	2.78175e-07	
395.776	2.7818e-07	
395.783	2.78185e-07	
395.79	2.7819e-07	
395.797	2.78196e-07	
395.803	2.78201e-07	
395.81	2.78206e-07	
395.817	2.78211e-07	
395.824	2.78217e-07	
395.83	2.78222e-07	
395.837	2.78227e-07	
395.844	2.78233e-07	
395.851	2.78238e-07	
395.857	2.78243e-07	
395.864	2.78248e-07	
395.871	2.78254e-07	
395.878	2.78259e-07	
395.884	2.78264e-07	
395.891	2.7827e-07	
395.898	2.78275e-07	
395.905	2.7828e-07	
395.911	2.78285e-07	
395.918	2.78291e-07	
395.925	2.78296e-07	
395.932	2.78301e-07	
395.938	2.78307e-07	
395.945	2.78312e-07	
395.952	2.78317e-07	
395.958	2.78323e-07	
395.965	2.78328e-07	
395.972	2.78333e-07	
395.979	2.78338e-07	
395.985	2.78344e-07	
395.992	2.78349e-07	
395.999	2.78354e-07	
396.006	2.7836e-07	
396.012	2.78365e-07	
396.019	2.7837e-07	
396.026	2.78376e-07	
396.033	2.78381e-07	
396.039	2.78386e-07	
396.046	2.78392e-07	
396.053	2.78397e-07	
396.06	2.78402e-07	
396.066	2.78407e-07	
396.073	2.78413e-07	
396.08	2.78418e-07	
396.087	2.78423e-07	
396.093	2.78429e-07	
396.1	2.78434e-07	
396.107	2.78439e-07	
396.114	2.78445e-07	
396.12	2.7845e-07	
396.127	2.78455e-07	
