sqrts	xsec	
387.113	1.32898e-06	
387.21	1.3286e-06	
387.307	1.32821e-06	
387.404	1.32783e-06	
387.5	1.32745e-06	
387.597	1.32707e-06	
387.694	1.32669e-06	
387.791	1.32631e-06	
387.887	1.32594e-06	
387.984	1.32557e-06	
388.081	1.3252e-06	
388.178	1.32483e-06	
388.274	1.32446e-06	
388.371	1.3241e-06	
388.468	1.32374e-06	
388.565	1.32338e-06	
388.661	1.32302e-06	
388.758	1.32266e-06	
388.855	1.3223e-06	
388.952	1.32195e-06	
389.048	1.3216e-06	
389.145	1.32124e-06	
389.242	1.3209e-06	
389.339	1.32055e-06	
389.435	1.3202e-06	
389.532	1.31986e-06	
389.629	1.31952e-06	
389.726	1.31918e-06	
389.822	1.31884e-06	
389.919	1.3185e-06	
390.016	1.31816e-06	
390.113	1.31783e-06	
390.209	1.3175e-06	
390.306	1.31717e-06	
390.403	1.31684e-06	
390.5	1.31651e-06	
390.596	1.31619e-06	
390.693	1.31586e-06	
390.79	1.31554e-06	
390.887	1.31522e-06	
390.983	1.3149e-06	
391.08	1.31458e-06	
391.177	1.31427e-06	
391.274	1.31395e-06	
391.37	1.31364e-06	
391.467	1.31333e-06	
391.564	1.31302e-06	
391.661	1.31271e-06	
391.757	1.31241e-06	
391.854	1.3121e-06	
391.951	1.3118e-06	
392.048	1.3115e-06	
392.144	1.3112e-06	
392.241	1.3109e-06	
392.338	1.3106e-06	
392.435	1.31031e-06	
392.531	1.31002e-06	
392.628	1.30972e-06	
392.725	1.30943e-06	
392.822	1.30914e-06	
392.918	1.30886e-06	
393.015	1.30857e-06	
393.112	1.30829e-06	
393.209	1.308e-06	
393.305	1.30772e-06	
393.402	1.30744e-06	
393.499	1.30716e-06	
393.596	1.30689e-06	
393.692	1.30661e-06	
393.789	1.30634e-06	
393.886	1.30606e-06	
393.983	1.30579e-06	
394.079	1.30552e-06	
394.176	1.30526e-06	
394.273	1.30499e-06	
394.37	1.30472e-06	
394.466	1.30446e-06	
