Omega	Omega_err	mH1	mH2
4.5582e-05	1.2669e-07	366.104	555.359
0.0011162	4.18382e-06	342.531	416.5
0.000527193	1.9111e-06	277.715	511.668
0.000251229	9.24608e-07	168.143	515.049
0.000569763	8.90983e-07	612.523	665.378
0.000597145	7.8999e-07	732.925	742.648
0.000148603	9.76795e-07	597.718	673.093
0.0134167	0.000150697	524.525	524.559
0.000169644	5.49756e-07	227.949	441.593
0.0011149	3.0009e-06	472.404	478.093
8.7115e-05	2.49728e-07	347.593	445.076
0.000564616	1.2971e-06	589.412	672.529
0.000157964	5.0507e-07	215.369	440.186
0.000646921	2.13691e-06	765.243	987.903
0.000525798	2.03495e-06	500.574	795.895
0.000641592	2.39226e-06	515.387	821.225
0.00016458	5.41654e-07	381.176	782.986
0.000395272	1.41384e-06	297.641	548.873
0.000135601	4.27892e-07	446.548	613.369
0.0005852	2.18558e-06	289.214	496.832
5.49571e-05	1.49461e-07	688.551	921.582
5.70489e-05	1.67279e-07	479.973	624.03
0.00052417	1.86648e-06	593.062	778.711
0.00209811	8.77225e-06	329.43	452.473
1.15146e-05	3.10737e-08	62.7259	511.92
0.000750351	6.36245e-06	433.827	495.567
0.000639572	6.0204e-06	717.495	763.993
0.000812512	1.60139e-06	650.569	655.067
0.000289896	3.7453e-07	692.679	765.662
0.000271441	5.25316e-07	490.817	539.916
8.2219e-05	2.45505e-07	334.595	603
0.000475577	1.6503e-06	269.342	361.956
0.00109354	4.26823e-06	289.475	375.48
0.000128134	4.05957e-07	405.347	553.331
9.22213e-05	2.54402e-07	743	927.201
0.000618099	8.40034e-07	703.187	713.469
7.2422e-05	2.11917e-07	376.186	484.162
0.000381067	1.35279e-06	443.192	570.807
2.45102e-07	3.85064e-10	219.892	813.526
0.00157983	6.44862e-06	520.514	824.653
0.000161832	5.16282e-07	418.42	507.803
0.0704276	0.00042428	354.583	746.305
0.0369546	0.000169321	393.054	393.661
0.000303516	9.73213e-07	331.627	456.284
0.000564931	3.94724e-06	834.892	893.726
0.00139543	5.41018e-06	276.871	606.166
7.84171e-05	2.38698e-07	445.795	965.307
2.84011e-05	6.81771e-08	171.59	485.598
0.00171165	4.80722e-06	498.476	614.823
1.05383e-06	2.04808e-09	138.06	661.589
0.000157218	4.52083e-07	605.407	726.288
0.000389984	4.47329e-07	839.282	854.513
0.00139745	1.18758e-05	819.018	822.139
0.0137139	7.00451e-05	187.259	791.598
0.00070557	1.66206e-06	673.082	837.367
0.00046343	1.73465e-06	409.06	612.701
3.75145e-05	8.00491e-08	675.554	823.361
0.000167171	5.22339e-07	612.208	851.32
0.000467114	1.67529e-06	299.762	488.787
5.1583e-06	1.06401e-08	222.751	924.142
0.000123454	1.24016e-07	641.704	701.445
0.000287157	1.92154e-06	828.424	849.119
0.00101625	3.20161e-06	698.444	707.937
0.0887795	0.000454876	611.743	612.276
0.00253025	1.07227e-05	273.869	435.204
0.000104487	3.13059e-07	523.108	701.197
0.000219222	7.23656e-07	577.138	767.174
5.53485e-07	9.80749e-10	169.902	629.895
0.000247991	8.32973e-07	593.062	999.964
0.00163107	5.98126e-06	557.728	614.916
0.0013176	5.3931e-06	540.369	817.501
0.00039726	4.19205e-06	798.025	885.165
0.00345773	3.06977e-05	424.793	454.026
0.000136406	4.42673e-07	549.613	946.032
0.00151486	2.36247e-06	328.506	356.49
0.00327563	8.11243e-06	742.826	766.525
0.00202264	5.26016e-06	771.132	823.971
0.000259137	3.21884e-07	608.047	678.769
0.00126921	1.84576e-06	845.15	857.24
0.000144672	4.70325e-07	247.27	559.608
0.000305099	9.7999e-07	553.1	756.334
0.00312065	2.99106e-05	786.674	786.777
0.000189956	5.86705e-07	293.415	404.447
0.000150238	4.78439e-07	446.685	629.872
0.00024195	8.19344e-07	476.815	853.154
0.000124015	2.46496e-07	453.607	505.681
0.00109755	5.66449e-06	715.577	748.534
0.0132142	5.80859e-05	815.698	823.41
0.000151529	6.51933e-07	788.336	916.241
0.00257221	9.81007e-06	761.073	805.093
0.00161095	5.45467e-06	279.8	346.961
0.00129999	5.55555e-06	724.772	799.887
0.0241521	7.14786e-05	554.307	560.042
3.72021e-06	7.32955e-09	153.362	964.584
0.000296992	9.70453e-07	352.074	427.196
1.36377e-05	3.03422e-08	202.875	851.458
0.000170131	3.49624e-07	507.048	622.436
0.00840384	3.83842e-05	717.614	993.29
0.000670346	2.08738e-06	728.647	960.446
0.00130808	5.61645e-06	144.268	455.163
0.000764954	1.27051e-06	485.917	518.771
0.00357769	1.46034e-05	606.141	758.793
0.000146677	4.51507e-07	357.51	843.358
0.00021564	5.62484e-07	831.286	886.205
0.000300926	2.06383e-06	645.678	721.245
0.000871789	3.08127e-06	526.832	640.497
0.00527531	1.29788e-05	805.174	820.815
0.000232227	4.34079e-07	528.702	590.521
6.78696e-05	9.84854e-08	476.951	515.098
7.61408e-05	2.26413e-07	442.367	571.761
0.000567285	2.3941e-06	401.748	436.369
0.00116404	2.02476e-06	805.341	925.791
0.00100318	1.62593e-06	612.158	627.821
0.0132699	3.96974e-05	771.077	900.646
0.0033707	2.07644e-05	794.218	874.359
2.11159e-05	4.64149e-08	301.041	924.235
0.000565632	2.1292e-06	316.852	497.535
8.91949e-05	2.53868e-07	494.872	583.023
0.00106426	2.72237e-06	620.092	731.296
0.00298239	2.8958e-05	709.209	811.081
6.7268e-05	1.80237e-07	175.368	576.105
0.000654013	5.07591e-06	879.831	899.642
0.000140267	4.59613e-07	186.888	412.583
0.000229653	4.13636e-07	638.13	707.716
0.000157492	2.76297e-07	599.037	654.205
0.00124503	2.79953e-06	458.485	483.604
0.000340717	1.17618e-06	490.959	725.812
0.000279433	4.27445e-07	574.836	716.204
0.00107835	1.99372e-06	630.215	678.348
0.00220796	3.75145e-06	607.288	618.327
2.5531e-05	6.16065e-08	155.228	475.595
0.000358063	4.49127e-07	448.664	475.217
0.000703787	1.64529e-06	423.26	440.357
8.60692e-05	2.543e-07	287.225	605.18
0.000902151	1.3226e-06	706.524	717.64
0.000118213	3.59513e-07	645.925	925.921
4.68334e-05	6.00334e-08	771.608	916.515
0.00624764	8.28052e-06	634.221	657.341
0.000316881	1.09169e-06	651.912	873.411
0.00120349	1.56204e-06	473.925	481.5
0.00153322	6.05954e-06	662.997	882.068
8.60145e-05	1.99447e-07	649.272	745.235
9.89258e-05	3.00375e-07	541.523	806
0.113496	0.000766174	248.11	338.21
0.0012002	1.65777e-06	436.251	456.601
0.000691383	1.71159e-06	400.057	518.16
0.000413006	1.85417e-06	767.213	836.572
0.000189651	1.55646e-07	789.822	916.743
0.000207882	6.68731e-07	410.933	536.58
0.000315652	5.66915e-07	658.782	733.727
0.000122626	3.72016e-07	350.567	528.492
0.000779945	2.77585e-06	231.601	305.274
0.000464151	1.32252e-06	531.252	648.076
1.21275e-05	4.3529e-08	125.397	621.785
0.00279026	1.72072e-05	550.94	584.65
0.0154887	6.88795e-05	540.788	542.346
0.00097329	3.73396e-06	303.22	453.281
0.000648655	1.34586e-06	303.582	414.905
0.000215903	7.36201e-07	590.517	890.819
0.000746292	1.13818e-06	632.257	638.538
0.000328937	1.00041e-06	445.326	524.542
0.000100427	3.06481e-07	481.243	885.37
0.000229506	5.53606e-07	592.837	679.815
0.000617321	1.30896e-06	557.408	673.545
6.71458e-05	1.91098e-07	445.023	901.611
0.00413449	8.37081e-06	621.066	710.623
0.000104587	3.23274e-07	456.157	771.09
0.00208241	1.30206e-05	932.596	984.788
0.000237269	1.86734e-06	719.169	743.688
0.000588659	3.45599e-06	881.913	949.319
0.00189881	9.0788e-06	98.3127	409.012
0.0206354	0.00012698	554.832	603.126
0.000672147	6.42743e-07	776.658	826.996
0.000362931	3.27467e-06	662.667	722.798
0.00232728	9.29412e-06	739.076	920.547
0.00187717	5.2096e-06	721.799	917.236
0.00388515	1.15013e-05	793.096	886.386
0.00045491	3.62352e-07	697.419	800.999
0.00143709	5.4447e-06	243.634	389.111
0.000226938	9.26026e-07	859.879	942.305
0.000171829	5.48219e-07	259.233	348.189
0.00301971	2.90428e-05	691.581	691.585
0.000339714	6.68618e-07	541.289	554.908
0.0125608	2.88657e-05	616.743	650.006
8.1247e-05	2.38383e-07	308.271	460.007
0.00222778	5.14041e-06	470.193	539.091
0.00180993	3.0795e-06	499.291	505.356
0.00204238	7.41248e-06	612.636	685.005
0.000255753	9.01949e-07	273.425	448.694
0.000611861	3.12911e-06	857.633	911.658
0.000292822	2.52637e-07	627.66	684.303
0.00461531	1.72961e-05	695.149	715.812
0.000377598	1.322e-06	570.765	681.723
7.19071e-05	2.09881e-07	472.048	736.774
0.00333896	1.18266e-05	690.509	695.957
0.000262878	3.06542e-07	673.198	712.761
0.000297998	8.79369e-07	318.5	491.82
0.000162354	5.45187e-07	186.617	505.659
0.000888761	3.38938e-06	401.861	907.476
0.00155873	7.04256e-06	119.246	201.871
0.00217952	8.19171e-06	392.723	455.046
0.000949945	7.54221e-06	578.19	612.996
0.000380233	4.92354e-07	522.512	540.14
0.00340234	1.53887e-05	482.145	862.508
0.0037144	2.49476e-05	452.386	529.287
0.00258967	1.86196e-05	844.524	976.196
0.000180496	8.7705e-07	744.262	799.525
0.00291642	1.28478e-05	281.97	715.96
4.56936e-05	1.20118e-07	156.792	667.201
0.000189492	4.33087e-07	734.249	884.839
0.000876364	2.61007e-06	867.619	873.635
0.00242981	4.79871e-06	783.538	801.581
0.00150736	4.46401e-06	493.59	658.108
3.38126e-05	8.13673e-08	290.77	642.757
1.67472e-06	3.38561e-09	140.126	512.451
0.00244596	6.30709e-06	876.643	877.691
2.70905e-05	6.24613e-08	225.499	548.237
0.000295934	2.77812e-07	591.396	699.84
4.75897e-05	1.19031e-07	181.761	588.28
0.000357722	1.20532e-06	208.11	250.579
9.88725e-05	2.96741e-07	546.275	770.151
0.000475819	1.51366e-06	709.039	907.458
0.000987593	3.24103e-06	688.599	810.349
0.00470278	5.77959e-06	617.8	700.195
0.0241779	0.00018584	585.128	644.816
0.000116093	3.64839e-07	613.155	886.145
0.000138213	4.30619e-07	515.268	632.702
0.00102239	2.30574e-06	348.243	359.525
0.000506819	4.23877e-06	719.458	845.273
0.000406322	1.35748e-06	911.709	940.24
0.000392171	1.19445e-06	614.178	752.667
0.000100904	3.0474e-07	468.672	613.21
0.000314871	6.43484e-07	399.362	410.349
0.00098641	3.84571e-06	533.269	889.408
0.00105661	1.42729e-06	432.955	469.138
0.000208795	4.40415e-07	752.198	857.45
0.00116492	3.16596e-06	764.788	900.881
0.00081377	1.65725e-06	371.943	477.92
0.0042849	1.96312e-05	513.779	763.585
0.000819713	2.2721e-06	794.87	935.128
0.000268781	4.84814e-07	533.218	705.09
0.00108146	3.75776e-06	436.428	543.198
0.00139377	4.07403e-06	318.16	373.853
0.00146929	2.27505e-06	633.979	659.855
0.0098006	2.9836e-05	623.737	623.749
0.00112799	2.12869e-06	563.021	633.347
1.4838e-05	3.94898e-08	130.45	408.595
0.000696563	2.54584e-06	237.119	599.043
0.0029799	1.25494e-05	262.59	571.687
0.00723933	1.48337e-05	495.265	544.538
5.66259e-05	3.65884e-08	712.753	810.076
0.00026275	9.7417e-07	166.257	416.439
0.000296863	9.8553e-07	418.473	681.391
0.00911504	7.93889e-05	795.287	874.636
0.00258895	1.1992e-05	161.359	621.613
0.000384094	1.36192e-06	570.424	890.477
0.00115606	7.45575e-06	625.485	733.533
0.000898431	1.26372e-06	568.424	698.048
0.000926658	3.13835e-06	699.949	930.649
0.000985619	1.65072e-06	788.387	790.84
0.00162669	3.03268e-06	487.702	505.508
0.000362919	1.22375e-06	609.134	740.351
0.00329432	3.02358e-05	595.576	611.471
0.00135633	5.50001e-06	291.424	836.037
0.00014073	3.48967e-07	731.928	854.538
9.51307e-05	2.87932e-07	415.29	644.518
0.000710685	2.62709e-06	270.507	369.89
0.000114853	3.44146e-07	564.422	686.643
0.00106476	4.11889e-06	397.31	545.607
0.000354427	1.24906e-06	368.107	636.47
0.000167603	5.30544e-07	610.89	786.526
0.000237595	5.92031e-07	576.844	642.959
0.000309497	1.69311e-06	737.455	765.125
0.00820057	2.15263e-05	410.243	412.574
0.000196046	5.71461e-07	314.117	386.767
0.000199501	1.85051e-06	842.357	960.378
0.0033546	9.95834e-06	346.732	358.384
0.02709	0.000143477	563.568	808.124
0.00029968	2.87267e-07	864.469	919.703
0.000910753	1.62634e-06	323.914	413.819
9.20705e-05	2.3767e-07	758.987	945.456
8.7795e-05	2.3535e-07	744.616	888.427
0.000120149	3.77463e-07	490.064	910.184
0.000771174	2.74081e-06	689.154	878.337
0.00166517	3.74291e-06	760.242	823.455
0.000289771	7.77406e-07	607.686	767.676
0.000105277	2.17145e-07	591.566	663.815
2.48078e-07	3.8997e-10	155.449	747.196
0.000262498	8.79439e-07	482.407	625.247
0.000388399	3.04894e-06	655.926	760.62
0.000261371	8.26363e-07	461.315	551.775
0.0103177	2.53695e-05	455.062	529.71
0.00233201	9.03345e-06	710.035	894.85
0.00103714	1.5656e-06	347.153	370.572
0.0233182	0.000153498	835.125	907.334
0.00109522	2.10655e-06	606.414	748.9
0.000144836	4.76608e-07	207.321	527.178
9.62179e-05	2.83529e-07	410.984	594.357
0.00480026	1.62018e-05	397.161	402.411
0.00150086	5.77725e-06	603.731	799.097
0.000125227	8.35645e-08	679.101	789.681
0.000598094	1.82144e-06	751.646	903.129
0.000177767	5.73282e-07	454.569	613.191
0.000571179	1.27531e-06	283.605	294.674
0.00493631	2.27935e-05	308.853	434.541
1.08795e-06	1.98066e-09	163.612	847.565
3.17675e-05	7.83245e-08	143.134	481.998
0.00018754	6.18605e-07	402.475	593.454
0.00132039	5.19996e-06	423.231	805.453
0.000899941	3.1175e-06	586.058	697.904
0.000187093	6.00609e-07	678.573	888.239
0.000356347	4.16001e-07	848.143	903.955
0.000660484	5.24026e-06	428.721	450.611
0.00280329	4.36467e-06	773.531	787.531
0.00053915	3.92904e-06	845.05	855.044
0.000248059	6.8649e-07	401.402	460.794
0.000973575	3.90363e-06	535.02	707.271
0.000318085	6.58285e-07	737.324	868.963
0.000792762	2.57926e-06	628.657	634.895
0.000480957	5.65087e-07	811.17	822.852
0.00038602	1.34828e-06	336.168	659.277
0.0003222	1.22746e-06	153.515	488.904
0.000194911	6.16908e-07	276.176	459.662
0.0125621	4.32615e-05	828.27	848.08
0.0010081	1.45632e-06	812.184	951.43
0.000579692	6.87565e-07	797.96	979.696
0.00475097	8.39055e-06	733.508	741.979
0.000349228	1.21726e-06	421.688	759.874
0.000173429	2.67896e-07	559.787	588.976
0.000738773	2.84267e-06	432.769	556.411
0.000881504	2.80955e-06	285.694	333.556
2.79623e-05	6.56746e-08	194.303	826.12
0.0010931	2.85099e-06	789.784	966.437
0.000997941	5.3268e-06	610.931	654.449
0.00224669	4.38183e-06	656.389	665.802
0.00148297	3.2264e-06	754.064	772.738
0.000349888	5.55021e-07	291.011	407.789
0.000441678	5.14791e-07	876.413	885.571
0.00310862	7.33025e-06	812.285	818.843
3.6332e-05	8.82931e-08	213.994	734.871
0.000236745	7.79586e-07	391.119	722.61
6.14307e-05	1.50675e-07	641.938	794.885
0.000133556	4.24115e-07	582.63	947.544
0.000110033	3.42381e-07	445.677	608.906
0.000481393	6.26388e-07	802.715	826.814
0.000901219	2.7099e-06	196.352	230.127
0.000590898	1.95244e-06	728.902	913.815
0.00405425	1.35458e-05	682.783	800.112
0.000207885	6.36305e-07	464.693	646.437
0.000143069	3.88313e-07	472.626	587.34
0.000872534	2.37838e-06	705.759	779.981
0.0513266	0.000368342	715.072	718.889
0.000718924	2.71378e-06	514.856	763.483
0.0011228	3.8993e-06	782.401	850.943
0.000120413	1.1724e-07	687.305	798.152
0.00718889	3.27046e-05	670.256	988.692
0.000156315	4.93778e-07	666.588	858.793
0.000365193	1.25088e-06	422.77	524.407
0.000114702	3.61949e-07	232.382	415.444
0.000810028	2.95591e-06	642.24	931.278
0.00138322	1.3202e-06	339.74	363.707
0.000233876	3.67641e-07	716.005	871.532
0.0100413	5.12237e-05	431.201	665.551
0.00224952	4.42347e-06	603.957	690.278
0.0031151	8.19235e-06	555.735	558.988
0.000388313	6.7611e-07	317.718	398.437
0.0010355	1.95671e-06	742.682	755.959
0.000141076	4.29373e-07	267.088	374.785
0.00153075	4.30298e-06	321.204	323.842
0.000469978	1.1495e-06	373.92	380.118
0.00297395	7.02692e-06	689.754	792.436
0.000715964	2.52578e-06	443.826	618.065
0.00289126	2.02684e-05	121.378	196.089
0.000569379	2.02829e-06	648.012	830.042
0.00170679	4.75799e-06	752.781	755.488
0.000497205	1.92106e-06	491.315	606.342
0.0127157	0.000161088	769.668	875.632
0.0250963	0.000235623	809.386	861.444
0.0010429	3.99214e-06	404.635	736.243
0.00020515	3.9901e-07	276.212	495.936
0.000183619	3.40285e-07	458.803	583.4
0.000343434	1.19309e-06	444.107	645.956
8.89731e-05	2.68733e-07	482.163	632.082
0.000356426	4.20987e-07	733.158	745.644
0.000429174	2.72526e-06	836.378	936.269
0.000533831	2.08141e-06	175.52	583.493
0.000463831	1.68369e-06	396.645	645.305
0.000793203	3.09593e-06	543.644	696.279
0.000937201	3.9256e-06	576.414	630.157
0.000168269	4.15415e-07	505.597	663.991
0.00607189	2.85711e-05	281.421	550.61
0.000690336	1.00171e-06	562.065	596.996
0.00017861	9.08883e-07	695.651	727.901
1.40119e-05	3.20926e-08	142.111	377.833
0.000118644	3.69837e-07	241.591	560.6
9.98633e-05	2.97765e-07	472.896	620.414
0.000134784	4.2324e-07	525.596	726.684
0.000149207	4.18911e-07	342.972	435.014
0.000878506	2.61199e-06	411.943	537.356
0.00192935	7.78053e-06	496.9	703.972
0.00352286	1.48647e-05	602.741	609.606
0.000739598	9.44467e-07	512.097	576.632
0.000119576	2.33985e-07	383.246	592.066
0.00350548	1.38493e-05	466.998	496.867
0.000858875	3.09648e-06	744.869	989.11
0.000290453	2.49513e-06	355.967	481.848
0.000763201	2.82139e-06	348.982	547.962
0.00299428	9.32912e-06	291.449	376.156
4.5695e-06	1.17171e-08	126.914	931.203
0.00153337	3.61404e-06	827.017	987.027
0.00115796	6.18332e-06	461.925	520.751
0.000469955	4.84516e-07	715.21	730.432
0.00025398	1.05665e-06	872.722	910.915
0.000229095	7.28693e-07	379.574	506.601
0.000796976	2.94235e-06	529.463	617.174
0.0163381	0.000348558	872.628	917.569
0.00286252	7.67508e-06	838.036	907.029
0.000140223	4.40597e-07	619.536	887.858
0.000282517	9.57576e-07	590.898	822.266
0.00132287	5.24464e-06	261.195	468.293
0.000327382	9.09295e-07	600.822	627.406
0.000141145	4.5139e-07	539.557	714.796
0.00139195	4.10776e-06	660.247	719.713
1.14306e-05	2.41204e-08	286.765	844.834
0.00522071	2.2622e-05	962.745	962.747
0.000105567	2.68582e-07	498.7	593.854
0.000440155	6.12874e-07	711.331	723.915
0.000768274	2.11095e-06	627.143	627.192
0.000647682	1.10523e-06	309.169	405.338
0.000921603	3.55383e-06	483.03	784.499
0.00046619	1.70116e-06	473.553	901.362
0.000165357	5.30728e-07	517.355	735.662
0.00224391	1.29147e-05	94.1576	223.399
5.27064e-05	1.35268e-07	201.679	388.266
0.000494913	1.83056e-06	358.135	545.175
0.000120716	3.48524e-07	350.328	427.461
1.27373e-05	3.63928e-08	126.411	567.629
0.000111819	3.59046e-07	218.558	466.558
0.000663015	2.38379e-06	245.975	919.45
0.000240926	5.38939e-07	411.448	542.745
0.00102708	2.75484e-06	694.678	734.193
0.0389356	0.00116986	880.551	929.342
0.000696551	2.9171e-06	698.409	740.107
0.00220307	3.51352e-06	775.992	783.33
0.000348866	1.28057e-06	167.887	464.403
0.00474105	7.83517e-06	520.93	556.423
0.000459965	7.94847e-07	609.459	706.951
2.20699e-07	3.459e-10	213.824	802.705
0.000410575	1.25876e-06	385.957	421.213
0.000552543	5.16535e-06	779.355	866.106
0.00129443	3.89021e-06	686.002	855.463
0.000723146	1.7936e-06	699.935	766.687
0.000140791	4.50036e-07	349.947	610.593
0.000103237	2.72932e-07	354.471	409.944
0.000770795	2.97089e-06	513.551	698.884
0.000418449	4.41057e-07	823.684	869.598
0.00511062	2.03321e-05	940.253	955.035
0.00236042	8.62822e-06	639.734	646.808
2.08631e-05	4.92244e-08	200.254	435.766
0.00298808	1.02e-05	800.16	803.331
0.00573877	1.96496e-05	621.703	737.27
0.000160925	1.5929e-07	679.96	715.218
6.57296e-05	1.95533e-07	442.501	749.141
0.000454737	1.65922e-06	374.7	913.91
0.000188878	6.75908e-07	607.328	674.715
0.000941099	5.75882e-06	638.989	678.244
0.000126063	1.80473e-07	747.082	839.488
0.00134493	3.53448e-06	619.364	770.497
0.0129751	6.45523e-05	426.593	934.415
0.00304567	8.44895e-06	179.425	278.81
0.0004393	1.52553e-06	662.881	928.214
0.000814521	5.73844e-06	573.981	613.38
0.000248258	1.59219e-06	885.222	942.769
4.53381e-05	1.13044e-07	191.643	623.53
8.43754e-05	2.5846e-07	437.604	628.89
0.0010058	3.81387e-06	612.283	926.15
0.000218638	2.27544e-06	858.468	953.545
0.000159016	4.93767e-07	437.751	675.811
0.000268691	8.97206e-07	416.756	548.288
0.00434393	2.02524e-05	431.298	743.038
8.69874e-05	2.14715e-07	518.718	600.092
0.000247217	8.71592e-07	181.325	393.418
0.000758307	3.65585e-06	847.72	895.82
0.00204081	8.02566e-06	644.301	830.79
0.00040346	9.87917e-07	824.176	963.205
0.000742388	1.37162e-06	737.876	738.077
0.000385143	1.07329e-06	393.302	499.218
0.00240857	3.5149e-06	464.926	474.822
0.000273821	4.97287e-07	484.174	532.805
9.9957e-05	3.02266e-07	538.836	722.207
0.000214539	6.96053e-07	569.032	699.651
0.00105122	7.2163e-07	701.075	786.672
0.0122859	6.61111e-05	251.089	813.51
0.00024903	8.20516e-07	347.903	464.005
0.000714303	2.81154e-06	502.794	777.304
0.000781738	2.41842e-06	712.617	871.434
0.00085496	3.06328e-06	612.293	745.997
0.000266155	1.04848e-07	875.41	920.761
0.00395401	7.46602e-06	882.131	886.758
0.000317613	1.05177e-06	308.296	635.588
0.00020968	6.74744e-07	315.766	945.921
0.000171015	5.51485e-07	244.135	424.013
0.000149755	4.79055e-07	450.225	691.939
0.000802446	3.10035e-06	540.111	987.06
0.00573359	1.16978e-05	958.27	979.728
0.00727194	6.24944e-05	359.977	371.134
0.00636191	3.05741e-05	550.369	938.006
0.00176392	5.09796e-06	863.328	874.793
0.000440194	1.4524e-06	709.391	923.815
0.000697297	2.52831e-06	665.452	926.501
0.000117861	3.57223e-07	378.854	486.179
0.000546388	1.07656e-06	636.191	773.372
0.000386058	1.12048e-06	356.351	419.754
0.000252846	3.70134e-07	552.133	609.114
0.000607375	2.28235e-06	506.886	675.821
0.00510651	2.31789e-05	355.812	760.588
0.0626572	0.000350452	564.559	796.458
0.0414871	0.000244698	531.215	531.52
0.00087784	3.18009e-06	402.102	612.262
7.72109e-05	2.25257e-07	590.777	747.22
0.00115302	2.28027e-06	695.777	702.754
0.000155249	4.9056e-07	549.976	672.608
0.00024101	2.35167e-07	572.886	629.752
0.00240398	3.12287e-05	625.482	661.215
0.000887248	2.10354e-06	733.03	917.809
0.000199092	6.47858e-07	339.436	550.899
0.000659906	3.99261e-06	869.469	916.632
0.000819379	3.00427e-06	319.812	389.27
0.000101372	3.10609e-07	296.631	588.864
0.000472269	1.1849e-06	743.823	908.609
0.000509076	8.19822e-07	557.949	624.13
0.000560322	2.06024e-06	461.397	679.964
0.00452059	9.86223e-06	725.498	773.551
0.0017959	7.30691e-06	674.799	842.061
0.016995	9.16816e-05	305.586	680.415
0.000245668	6.64887e-07	385.478	441.615
0.000174704	5.65038e-07	381.794	817.416
0.000225635	7.25492e-07	373.491	532.957
0.0218292	0.000335718	489.225	590.439
0.000571629	2.08687e-06	581.971	841.119
0.000510807	1.31162e-06	784.162	856.885
0.00572484	2.60866e-05	400.295	853.625
0.00150071	2.45934e-06	569.343	622.922
0.0035368	1.42452e-05	400.137	492.851
0.00664863	0.000153965	879.672	956.694
8.4035e-05	2.5918e-07	451.218	660.944
0.000734461	2.96823e-06	194.499	382.273
0.00286134	7.27231e-06	300.324	314.422
0.00228078	4.90338e-06	823.607	841.05
0.000450424	1.64799e-06	472.539	598.816
0.00179898	4.86694e-06	914.425	914.745
0.000213078	7.03799e-07	458.314	721.136
0.00013963	4.7717e-07	163.124	576.649
0.000498633	1.80013e-06	442.901	716.638
0.000776138	9.55425e-07	564.298	616.628
1.30443e-06	2.69978e-09	129.505	812.054
0.000144112	1.46667e-06	726.07	816.215
0.000594889	1.31732e-06	592.164	758.658
1.98242e-06	3.70075e-09	298.097	949.994
0.00354541	1.19605e-05	282.334	352.183
0.000497522	1.03531e-06	778.105	778.345
0.000257351	2.23422e-07	769.604	783.9
0.00509347	2.37379e-05	604.261	794.578
0.000131592	1.68628e-07	653.679	730.31
0.000791887	2.89276e-06	602.792	813.264
0.00384416	1.74884e-05	371.789	600.419
0.000619942	2.54738e-06	138.33	228.272
9.25598e-05	1.15042e-07	688.799	856.903
8.8957e-05	2.62638e-07	300.321	706.241
0.000562248	5.07312e-06	480.356	518.719
0.000185135	4.4346e-07	683.693	813.028
0.00355636	1.56298e-05	659.345	839.539
0.00897061	0.00010647	642.557	731.088
2.93482e-06	5.57815e-09	186.684	504.64
1.22121e-05	2.81703e-08	161.959	396.118
0.000541058	7.58472e-07	528.566	544.151
0.000232422	4.47381e-07	481.379	536.919
0.000164401	5.377e-07	390.724	554.032
0.00148817	1.80804e-05	492.516	573.692
0.000262601	8.9088e-07	627.32	871.808
0.000154165	3.82991e-07	528.144	598.853
0.000454104	1.20434e-06	351.838	400.449
0.00816035	2.67243e-05	935.59	936.377
0.00139727	3.39933e-06	536.782	536.895
0.000481879	1.7479e-06	523.816	717.352
0.000190605	3.21164e-07	559.591	577.231
0.000550232	5.36495e-06	738.327	799.173
0.000368753	1.29724e-06	275.393	426.245
0.000866645	1.83196e-06	651.666	786.212
9.22217e-05	2.81351e-07	425.109	775.236
0.000725585	2.7626e-06	441.539	730.57
0.000143154	4.44079e-07	266.628	463.236
0.000378479	6.23895e-07	705.99	769.243
0.000355992	1.25987e-06	497.127	893.771
0.00210967	9.03066e-06	518.63	972.381
0.00316004	1.09507e-05	464.449	493.72
0.00177749	6.04873e-06	316.309	345.71
0.0014594	2.45429e-06	695.744	698.111
0.00176823	7.46706e-06	472.941	865.535
0.000711386	1.38291e-06	301.708	358.899
0.00182485	6.28629e-06	495.165	576.307
0.00133685	1.11609e-05	679.806	772.681
0.000285386	9.87954e-07	437.462	909.401
0.00270221	9.58643e-06	301.777	301.805
7.75751e-05	2.32013e-07	417.991	629.804
0.000338	3.21417e-06	810.838	956.55
0.00315019	7.09747e-06	814.84	950.39
0.000196861	1.4874e-06	450.636	569.527
0.000151473	4.78221e-07	371.022	811.272
0.000392838	1.24901e-06	583.276	687.709
0.000194923	6.22346e-07	316.925	584.354
0.0071361	1.71028e-05	525.739	554.297
0.000338719	1.11615e-06	402.188	502.001
0.000791296	1.17666e-06	692.7	711.697
0.000368383	1.67772e-06	629.64	694.145
0.000168612	3.57918e-07	353.145	393.03
8.07635e-05	2.53586e-07	146.503	819.515
0.00044806	1.05649e-06	457.304	519.751
0.00068719	2.12085e-06	680.485	873.566
0.000317945	1.07254e-06	604.408	881.368
0.00213299	1.21174e-05	439.395	563.268
0.000669899	1.35091e-06	687.086	778.253
0.00124612	1.28359e-05	829.241	899.843
0.0100771	4.68057e-05	706.62	945.786
0.000430054	1.11945e-06	412.664	465.192
0.0094133	4.30414e-05	676.417	904.305
0.00228459	5.99378e-06	830.476	857.085
0.0253603	8.93482e-05	718.388	771.129
0.00292191	1.26686e-05	362.535	628.552
0.000103819	2.11204e-07	630.553	696.868
0.00151334	6.16616e-06	509.086	892.873
