--- Bin Info ---
Bins    |100
--- Parameter Info ---
mH1	|125.1	,	1000
mH2	|125.1	,	1000
mHc	|125.1	,	1000
alph1	|0	,	1.56
alph2	|0	,	1.56
alph3	|0	,	1.56
m22sq	|0	,	1e+06
mssq	|0	,	1e+06
--- Best Bins ---
55,66,63,72,87,9,64,38|0.0287766
51,94,91,33,79,36,41,41|0.0338022
44,96,98,66,85,0,94,27|0.508416
14,51,32,58,61,0,34,8|0.0046658
42,91,64,2,85,11,30,29|0.658626
41,86,87,76,83,10,70,26|0.0410482
39,63,76,44,90,23,30,22|0.0448184
51,99,86,52,73,17,28,50|0.00441903
66,92,89,37,64,2,80,61|0.0129687
21,68,89,32,94,59,36,10|0.163794
78,92,91,17,92,73,49,65|0.57986
38,78,50,54,89,17,36,23|0.00909534
57,66,74,16,90,49,21,40|0.124892
68,97,93,38,56,10,79,82|0.0115739
47,60,71,80,85,15,61,27|0.0054558
53,62,73,71,76,3,56,37|0.0063438
57,70,78,25,90,0,36,40|0.697891
36,61,96,18,88,22,38,20|0.310112
22,34,93,14,94,1,5,11|0.00454081
28,72,41,38,80,15,31,17|0.00481923
24,46,56,56,99,17,59,11|0.78114
48,89,69,42,90,18,8,31|0.139647
22,99,62,0,80,97,18,20|0.0132231
41,69,76,38,80,9,46,25|0.008722
20,60,37,4,85,15,13,12|0.00534274
28,60,94,46,94,36,4,14|0.0711529
28,55,35,2,74,7,37,14|0.0504204
16,71,92,1,95,38,4,7|0.137575
54,84,88,3,96,74,84,35|0.142372
65,77,92,45,71,13,45,57|0.0110093
33,82,40,25,80,18,19,24|0.0235158
48,80,66,18,99,70,30,29|0.00458395
43,50,97,54,94,5,25,23|0.00383677
58,98,97,12,95,63,10,42|0.16851
27,68,31,11,86,80,17,16|0.0131793
31,55,65,81,96,1,85,14|0.0147031
18,87,95,47,93,24,71,9|0.023908
7,59,14,3,96,2,75,3|0.0813931
46,64,66,34,93,50,62,28|0.14422
81,91,94,35,71,22,56,78|0.00775558
83,90,92,24,97,47,50,76|0.00460004
54,70,68,72,74,12,74,36|0.00508871
24,65,56,32,87,1,17,12|0.0663187
70,95,81,10,86,84,50,59|0.0512979
34,61,95,8,93,0,76,17|0.172796
22,90,95,36,80,32,8,18|0.00453702
3,79,52,5,45,73,29,8|0.00862564
62,65,62,23,75,19,45,46|0.0700437
74,97,88,5,98,41,80,62|0.00993082
39,79,75,43,94,2,61,20|0.00395084
21,92,42,3,92,56,68,9|0.00508889
11,71,21,82,98,8,99,5|0.449983
46,98,99,23,79,18,27,39|0.061479
14,71,67,29,94,44,45,7|0.0119957
25,86,87,34,95,24,68,12|0.308638
35,71,50,13,83,4,13,23|0.25069
41,58,97,50,95,42,2,24|0.0390885
9,32,58,15,98,2,31,4|0.54536
70,94,84,40,80,14,26,61|0.00439321
29,61,78,1,90,7,9,15|0.318031
61,79,73,1,89,30,22,43|0.0144491
42,69,59,7,93,61,3,24|0.0498529
30,91,60,23,82,3,97,15|0.00812456
21,74,83,23,89,19,47,10|0.0729021
77,97,94,17,65,72,76,76|0.0152004
29,52,49,8,80,44,25,17|0.0437434
34,80,56,30,84,24,75,17|0.0315781
11,78,54,33,92,56,16,5|0.0288938
18,32,97,47,91,38,27,8|0.00865359
55,85,84,7,99,30,55,37|0.578965
76,91,83,51,73,3,96,64|0.00840668
76,83,84,9,93,41,93,61|0.015531
38,83,93,2,89,44,95,19|0.0112707
60,79,99,77,86,4,12,45|0.0139509
6,59,18,34,94,26,35,3|0.0200651
36,88,75,12,90,17,57,19|0.00554434
49,84,96,84,90,9,46,30|0.00691741
84,93,89,17,60,38,68,86|0.00888382
37,86,48,52,92,23,51,22|0.0162085
56,85,90,29,93,51,89,38|0.0329535
18,54,78,12,97,69,13,8|0.574987
14,34,67,8,89,64,20,6|0.649686
77,89,89,78,42,5,94,82|0.0183049
20,90,70,60,83,15,73,11|0.0118453
68,86,98,25,82,44,81,53|0.69565
65,79,91,53,82,29,67,51|0.0973364
34,43,70,45,90,33,19,19|0.0111624
51,98,93,36,86,19,87,35|0.802561
38,64,61,31,88,49,1,21|0.0096919
34,51,76,60,93,1,35,18|0.922948
14,23,23,66,98,24,36,5|0.0101173
51,93,76,46,87,25,69,33|0.00459213
71,82,73,11,87,43,68,58|0.00412975
25,42,58,1,99,0,62,12|0.107868
14,56,53,10,81,51,2,9|0.0367787
66,87,82,30,74,42,53,59|0.0119609
30,42,86,42,95,9,57,15|0.34012
79,96,94,44,96,40,13,68|0.710994
43,48,81,77,92,9,46,24|0.0239258
33,84,86,70,89,4,44,19|0.100679
64,98,84,13,93,65,97,45|0.00703059
33,74,39,66,80,14,26,23|0.00390992
24,55,34,57,92,19,15,11|0.28164
33,46,62,17,81,61,5,20|0.00409944
34,80,50,52,98,20,29,16|0.0049137
31,48,68,10,98,37,16,15|0.138901
22,44,30,77,76,0,30,9|0.00677296
42,70,80,42,88,43,29,25|0.0888979
30,83,75,30,82,62,71,17|0.344869
65,94,98,36,89,56,76,51|0.0156674
37,91,78,24,97,47,67,20|0.107388
6,15,58,11,98,20,17,3|0.00511794
62,85,68,17,73,10,53,52|0.00875935
41,88,96,17,77,8,83,25|0.0120982
50,98,88,49,94,48,45,32|0.536712
20,58,82,35,97,53,34,8|0.00555078
61,75,76,5,91,89,28,44|0.130413
36,44,58,25,97,31,38,17|0.00406685
51,80,99,43,70,43,70,42|0.00463153
73,76,73,9,13,22,60,10|0.00547233
24,54,78,13,75,68,23,14|0.00397836
49,84,65,25,82,67,79,29|0.005682
63,70,72,19,89,65,27,47|0.0277336
52,92,75,9,79,37,37,44|0.0063872
40,58,83,13,71,39,37,26|0.00788207
34,54,82,9,96,74,35,18|0.0434933
55,81,63,1,72,36,72,38|0.0114624
57,64,81,43,91,7,33,39|0.0723153
40,51,78,39,99,11,19,22|0.00475559
32,63,60,11,82,65,26,20|0.446018
27,40,39,51,80,42,18,13|0.00441372
49,63,89,17,88,5,59,31|0.64634
16,31,29,8,92,0,17,7|0.592741
40,71,67,17,83,71,33,24|0.00460612
23,32,96,38,91,36,22,10|0.124636
23,38,65,81,94,17,21,10|0.00453055
56,97,67,15,93,71,41,40|0.308247
61,89,80,20,74,35,89,46|0.0549913
2,41,34,28,35,46,7,63|0.00430311
63,72,68,0,86,30,38,46|0.0225735
72,88,99,7,75,46,99,57|0.00537246
34,65,73,23,65,0,45,24|0.00517358
76,85,82,36,65,2,86,62|0.0333002
44,79,68,45,98,0,24,25|0.0121047
55,63,96,37,79,17,37,40|0.00985105
75,75,76,0,36,58,55,63|0.00430526
61,83,73,46,98,18,98,42|0.0554025
19,94,42,37,95,2,47,9|0.0511488
65,75,88,15,95,34,13,48|0.0900126
68,74,93,40,88,7,47,55|0.00419881
45,98,98,1,94,85,72,28|0.0607493
49,91,79,69,86,3,67,34|0.0222699
40,55,60,8,80,80,20,25|0.194801
2,44,27,48,97,31,12,2|0.0515558
12,89,69,13,98,74,57,6|0.0120989
48,63,61,29,42,1,40,54|0.00653493
50,76,98,19,92,7,84,33|0.0229092
46,73,96,8,85,31,82,26|0.00479636
72,85,97,58,85,31,13,61|0.00824669
36,53,93,11,90,66,33,19|0.0969573
10,96,44,24,84,9,90,4|0.00595421
34,43,88,66,97,21,8,17|0.0853124
67,69,75,14,65,13,52,53|0.0181429
15,89,75,42,97,57,71,7|0.0597659
20,84,59,31,97,57,80,8|0.0111742
51,80,55,11,85,39,32,35|0.00605524
64,84,83,49,87,15,64,49|0.200758
23,70,72,61,89,15,29,12|0.473887
27,39,90,37,98,8,75,13|0.543684
51,68,78,0,90,1,49,33|0.0223271
45,83,75,53,86,1,38,28|0.0063234
7,27,17,73,99,19,81,3|0.00959125
18,42,61,53,89,15,5,8|0.650564
10,83,83,69,98,3,69,3|0.00429214
77,99,97,17,80,10,46,71|0.0503742
13,96,67,11,98,29,49,5|0.0535826
29,99,90,75,90,21,83,17|0.0120011
68,87,76,27,95,57,47,53|0.0361707
50,98,63,13,83,81,39,38|0.0615534
30,44,53,31,95,4,37,16|0.00621525
22,99,58,12,85,3,16,14|0.0044841
66,89,75,13,96,27,15,52|0.0057438
29,44,87,71,86,25,39,14|0.0609613
58,86,86,67,85,10,79,41|0.155106
38,77,44,38,86,1,32,23|0.0483683
10,82,31,4,88,87,27,7|0.00607311
12,63,94,39,81,12,11,10|0.00901091
4,48,24,11,91,70,34,2|0.0478042
11,44,49,37,80,25,17,6|0.0116786
5,73,33,62,98,19,29,3|0.930586
69,98,91,39,98,60,44,52|0.0562306
22,63,60,21,92,78,28,10|0.00661059
55,97,61,54,93,33,75,37|0.0039017
73,82,85,23,99,61,53,62|0.00560264
80,97,96,97,90,1,78,66|0.00422503
20,40,77,14,93,29,29,9|0.291924
14,29,42,23,85,27,19,5|0.0647649
48,73,97,36,72,50,59,35|0.00920012
76,82,92,18,92,41,76,63|0.294988
21,73,46,59,80,32,64,11|0.0105325
52,70,80,28,67,12,56,39|0.0166547
22,58,50,27,73,28,29,15|0.00781197
92,95,97,19,83,38,81,87|0.0165378
4,15,31,69,92,25,2,2|0.145911
45,79,74,19,81,54,76,29|0.00593568
44,62,62,22,68,50,37,30|0.0189268
34,93,43,16,87,42,84,19|0.020215
3,16,68,7,89,33,6,2|0.0166219
11,96,27,54,84,26,96,5|0.421164
51,98,68,1,89,83,67,32|0.00619583
28,74,84,50,94,18,73,14|0.724126
49,71,99,27,87,2,76,31|0.0313746
17,58,71,50,97,16,67,6|0.00655158
15,83,81,11,71,2,14,23|0.00454311
43,47,58,15,71,76,32,25|0.00852801
41,94,51,14,92,59,83,24|0.482268
52,85,68,48,99,49,85,32|0.0447171
50,94,66,58,71,12,30,52|0.00420261
18,40,62,28,95,36,46,8|0.0122134
38,74,99,59,83,20,26,26|0.0327431
34,58,81,7,95,35,87,18|0.00674798
48,75,56,2,86,20,36,33|0.00937813
20,79,26,62,94,8,19,9|0.486721
48,70,97,35,87,23,20,30|0.0049021
42,83,55,21,78,49,42,31|0.00578683
38,63,84,28,91,63,81,19|0.00510355
42,69,63,1,88,16,77,22|0.014626
5,20,6,10,54,69,4,5|0.00412563
14,39,84,8,98,68,69,6|0.380844
50,91,70,48,89,10,89,32|0.0767191
21,56,99,66,92,5,14,10|0.0292055
52,63,97,65,96,22,34,35|0.102447
45,69,58,41,97,42,78,27|0.0311313
11,66,63,57,95,18,55,4|0.191163
32,65,42,14,65,25,19,29|0.00482491
46,65,59,0,58,40,43,34|0.0048616
54,79,87,12,85,46,18,39|0.0974146
47,61,58,21,96,27,46,28|0.0874062
59,82,96,41,86,19,89,39|0.00628342
63,88,99,47,87,20,66,46|0.00391785
39,56,74,61,88,10,4,22|0.0338145
69,74,75,39,39,14,62,56|0.0194684
27,72,53,20,91,32,38,13|0.0285746
51,71,59,57,94,40,46,34|0.0174705
39,95,59,24,97,13,72,23|0.179541
51,76,60,43,95,48,9,31|0.00989136
44,92,77,34,81,30,82,28|0.142961
45,82,82,60,93,21,24,30|0.0116703
21,33,50,37,82,0,3,11|0.0397075
1,41,84,40,70,30,24,1|0.0103466
23,92,48,64,90,2,92,10|0.269759
49,76,79,39,87,1,89,28|0.00469062
7,77,59,23,96,1,51,4|0.0496996
57,88,71,8,79,65,71,44|0.00549155
59,85,78,63,70,13,86,46|0.0140951
42,66,59,85,97,12,46,22|0.00450506
75,97,98,3,69,34,83,71|0.247308
42,99,53,24,90,6,19,25|0.00595285
52,89,89,42,77,48,63,43|0.00615178
4,82,41,21,93,37,59,2|0.111757
7,96,98,11,94,34,29,4|0.0845007
56,73,66,1,72,40,67,37|0.0311646
33,72,89,49,88,41,57,18|0.0843586
13,98,86,0,83,91,90,6|0.473109
26,80,65,15,85,76,43,16|0.0053785
3,43,26,10,87,72,3,2|0.00579435
18,60,55,7,94,17,65,8|0.00486705
72,83,87,22,71,33,58,61|0.00544544
2,80,34,20,73,29,61,3|0.544372
37,93,67,8,85,40,45,24|0.0272813
21,26,97,50,98,13,16,9|0.0966148
21,31,42,5,74,82,4,11|0.00533141
62,84,79,22,69,51,81,46|0.0112385
58,61,65,30,83,51,35,43|0.00403487
20,56,59,32,78,13,40,8|0.00533534
31,58,80,75,80,21,21,22|0.0388143
10,63,59,67,86,28,9,7|0.0718361
41,56,93,18,79,34,43,25|0.0242745
34,84,63,4,91,96,12,18|0.019062
42,58,65,82,78,5,38,24|0.00398018
23,74,30,16,92,53,26,12|0.0456572
8,68,78,42,77,48,59,5|0.00920804
52,86,90,29,98,18,6,33|0.0142681
47,61,70,6,88,84,48,30|0.0283431
28,93,69,2,94,48,24,13|0.0096322
32,74,57,20,99,13,75,17|0.913683
3,98,68,61,99,0,81,2|0.126411
59,99,89,74,87,1,22,47|0.0181146
17,95,59,48,93,1,0,9|0.347169
39,75,75,38,83,24,24,25|0.0526515
27,94,70,9,89,15,15,15|0.0198941
43,73,82,33,87,49,59,27|0.075319
31,59,35,33,95,6,33,15|0.0535851
36,72,70,34,92,0,48,19|0.0104358
73,82,93,49,85,33,30,61|0.0139609
39,83,82,30,99,34,83,23|0.0190122
49,61,79,2,99,19,84,32|0.025274
21,53,77,65,99,20,0,9|0.0101109
57,88,67,46,93,51,34,40|0.47566
0,76,29,52,92,7,34,2|0.0572952
38,66,82,18,99,70,70,20|0.0650201
31,51,98,94,93,4,28,16|0.0619169
13,67,91,45,85,12,3,9|0.238336
54,89,83,19,89,1,54,39|0.013799
69,73,74,38,93,2,62,52|0.273675
41,77,58,43,81,21,62,27|0.00405194
5,7,88,3,86,37,5,2|0.00892869
12,51,96,4,82,77,27,6|0.0121983
63,96,83,73,80,9,84,51|0.0522831
17,70,26,3,79,69,1,13|0.00522001
3,98,97,25,91,45,9,4|0.0363029
51,59,98,19,81,49,26,35|0.00892982
44,99,94,36,94,27,97,27|0.11731
6,44,99,3,97,52,16,4|0.00425745
79,95,99,59,79,21,58,71|0.11095
36,62,53,45,81,4,20,22|0.915346
18,84,90,45,92,46,64,9|0.00796999
78,85,98,27,76,10,99,64|0.0046931
23,80,62,23,94,19,25,12|0.0335631
3,90,32,59,95,6,71,2|0.0186085
14,57,16,35,83,39,3,9|0.0061159
44,67,50,41,75,26,24,32|0.0326523
24,38,32,4,59,42,17,15|0.00459379
34,80,85,49,93,49,96,17|0.138208
24,74,35,73,92,25,90,10|0.0112483
7,67,35,40,95,31,80,3|0.0103911
27,83,57,16,98,2,53,13|0.580923
63,89,96,27,88,72,11,48|0.0232261
26,92,70,8,98,26,70,13|0.462302
32,85,96,51,81,31,62,21|0.0127728
6,74,50,2,77,76,52,4|0.0315292
57,96,97,22,83,52,46,44|0.0132667
71,85,82,29,78,36,83,54|0.0108112
49,59,79,15,90,50,20,31|0.327868
50,57,72,43,98,26,10,32|0.054541
55,60,66,77,51,0,43,44|0.0122851
0,20,63,10,99,0,20,1|0.0901797
3,81,76,74,99,0,55,2|0.00599955
79,94,88,31,77,59,42,76|0.00493634
36,98,55,9,82,48,39,26|0.00707824
40,47,93,25,90,57,10,24|0.00794623
57,72,66,22,55,34,41,55|0.0121602
41,91,58,38,90,3,35,26|0.107865
9,61,40,4,95,87,54,4|0.0130359
18,75,80,15,92,47,43,8|0.116684
62,80,95,19,90,65,26,46|0.700414
0,60,24,2,67,0,39,3|0.109105
11,83,43,7,85,86,2,9|0.153729
19,97,75,8,93,52,37,9|0.317899
39,90,78,11,83,44,11,28|0.0346327
34,79,71,32,82,41,33,22|0.0752588
21,78,72,40,78,14,22,18|0.00465361
19,81,63,21,93,60,68,8|0.477737
53,83,63,35,99,60,35,37|0.00800208
12,91,89,62,75,9,11,20|0.00400075
28,42,36,76,83,19,20,14|0.081824
22,48,77,18,98,47,24,9|0.00641403
72,93,96,25,67,36,94,61|0.0162593
10,91,19,53,96,45,98,4|0.020842
33,37,61,37,91,12,9,18|0.00592488
74,79,93,7,96,9,61,57|0.00405993
68,93,77,46,91,52,1,55|0.00394283
34,58,38,7,92,24,20,19|0.00531003
63,65,71,21,92,3,43,46|0.0103703
50,73,69,5,86,71,23,34|0.364357
48,77,82,57,76,36,18,41|0.00466668
5,83,72,92,96,4,75,2|0.0222227
28,74,35,72,84,5,9,17|0.18319
40,50,76,17,98,11,9,23|0.147633
46,59,61,40,73,28,44,30|0.127257
25,31,28,80,96,15,31,11|0.00748466
58,89,88,57,95,15,13,43|0.00629738
12,52,47,66,90,29,36,5|0.0294369
55,83,65,13,78,22,58,40|0.0406602
44,75,77,35,89,42,77,27|0.0509775
19,65,83,9,99,15,90,7|0.00567946
32,95,98,20,88,6,37,20|0.183976
14,93,97,25,74,65,85,8|0.00454245
1,32,53,71,80,16,13,2|0.0054552
23,84,60,86,93,2,95,9|0.0109853
29,47,64,51,67,16,28,19|0.00897083
37,62,64,81,77,11,12,26|0.00916092
30,65,96,54,88,26,50,16|0.0145099
26,30,43,16,78,22,22,12|0.0102424
1,66,41,23,35,9,34,17|0.0387475
19,76,45,59,91,39,67,9|0.0273671
22,84,34,28,85,25,2,14|0.0736371
78,93,93,35,89,38,24,68|0.114277
39,59,61,40,73,13,24,28|0.02623
16,60,82,31,91,11,29,7|0.137685
36,43,40,7,57,29,24,20|0.17209
18,24,81,76,90,4,13,9|0.0127088
31,83,96,54,90,4,87,15|0.0513356
42,69,81,56,94,2,43,26|0.00868201
19,84,94,94,93,4,59,9|0.093654
7,46,17,22,70,71,4,10|0.0406346
64,71,87,0,93,63,35,45|0.00883901
