5.55027 0.00131802  1.75553e-10
0.000192597 0.511693 6.15127e-11
0.579968    0.0997196   1.27248e-10
0.025805    0.0108029   3.19271e-10
0   0.293621    1.46094e-10
0.00323611  2.37262 6.69693e-11
0.00368964  0.27255 2.05853e-10
0.000160799 0.0299017   3.02013e-11
0   0.0672494   3.68276e-10
0.0262132   0.365807    1.26569e-10
