WH	MA1	WS1	MS1	svev	alpha
0.00406434609124086	62.0088869823356	4.04839362625671	603.68044958605	962.614116509457	-0.106975267862006
0.0042553121350306	62.034746640031	58.214999929068	682.757538643344	232.561605872378	0.0648808758198669
0.00400623103922152	62.0524354811118	0.180285504570574	214.203659137182	962.496813182142	0.227049604219012
0.00405887999956918	62.0727836412911	3.0600253913921	466.00715498956	850.428412806982	0.163791931213775
0.00405829010413781	62.089503075311	0.212065404982468	237.631364253131	873.811653457928	-0.145791928020806
0.00410761848141031	62.1496942756519	3.43870093301737	409.655659855063	445.752620651441	0.0637219128796529
0.00407926570981152	62.1957311631062	7.26277007697409	854.240899919627	923.701818180037	0.0132171422346345
0.00407695257565533	62.2487177843008	24.6889647335153	893.750665079605	691.810183042956	-0.145150011592505
0.00409760659832263	62.2517213523785	8.80925327829989	585.662377802363	488.785606279752	-0.0689434604586079
0.00404631584874144	62.3344278216398	48.6403269208836	995.309015439354	688.907487778106	0.217173323825591
0.00393504276479985	62.3429375557644	18.8751255694624	704.878260535606	938.033750212342	-0.253234923514012
0.00405905439012211	62.4060001897898	0.50263053544417	257.840531208902	635.672445193492	-0.154217584717458
0.00406361955478319	62.4416784791355	30.6457575642145	941.054301098402	604.714842600514	0.125305312010085
0.00405399535893137	62.4621104183475	3.04570613750634	453.598663359297	644.361020405897	0.124183035816276
0.00396562187256538	62.4763284656174	1.36402338345058	307.236325073366	664.576535903924	-0.240129455265504
0.00407877037836046	62.4795582001283	13.3411369844384	702.2000819225	509.270518605089	0.034908378534114
0.00405903366267631	62.510445780672	10.2358791981194	545.268308054393	450.513914884281	-0.152339775290663
0.00407395413456479	62.5610161128946	25.4148447644321	477.06548218255	202.762249817492	0.0370701001034628
0.00397018907473753	62.6069012097322	3.25529568681255	490.606737987632	978.072318947465	0.164474897338525
0.00398842088930911	62.638841412596	0.836019562580466	177.327358234479	215.787036538122	0.150027445123882
0.0040283377212789	62.641730733571	26.7337520281912	378.694783262748	138.138085464267	0.11228610034908
0.00376505037307507	62.6753040453952	33.8623757352924	484.691284241775	193.707096678842	-0.281354478806288
0.00407104223757127	62.6865575320916	59.1696259157113	851.831812378986	322.622043900549	0.0457033318946918
0.00390031677134562	62.7029316916245	45.813823403106	460.80154858286	143.624482496365	0.211176088385163
0.00385617479888254	62.7230382817765	47.8051647649135	968.841838499418	781.373128571478	-0.236191288038486
0.00388706565678928	62.7550413239255	11.2632252416456	640.83524394151	895.084827533802	0.218965562415182
0.00407090825653748	62.7729422319016	40.1811559294298	568.260860586268	210.95859312492	0.0460617274365116
0.00402838133435117	62.793524306636	6.53760146688843	685.553147613553	915.75217421783	-0.11223808329543
0.00394559225536907	62.8166265022833	0.0925385557280384	168.561391437156	612.38732395288	-0.18221992221965
0.00402233268296694	62.8280694734006	5.95701533453458	433.614880885551	384.394758366949	-0.118715350601891
0.00397071113469739	62.8456438062558	0.61927314738396	265.507334485567	613.77052265248	-0.164078305836905
0.00403570690281814	62.8529522214487	34.4022157783502	520.37963966968	201.060926488549	-0.103863546004498
0.00396168050889526	62.8814747544168	7.25122741623441	551.435380200447	625.479136398497	0.170813528130337
0.0038977687047829	62.9325194651803	0.450534982443211	243.897090970859	633.708469021652	-0.212694703937555
0.00406574130667685	62.9571770924759	10.5117998850498	408.148035583401	248.751041697165	-0.0582285108174943
0.0040728672062969	63.0339615559219	7.87852543623419	252.750025733845	132.885408738145	-0.0405079394111496
0.00379906544942328	63.0572048877055	56.9372725956698	956.417990281263	711.093573257464	-0.26531451117766
0.00395373147138195	63.0717401208283	92.2202883316209	855.692495973391	276.427766936598	-0.17653758164899
0.00403229259738704	63.086515884398	57.0591024713893	933.38542812793	394.426447172201	0.107846435239064
0.00378895278887778	63.2564240313889	0.430216286177374	223.58188194973	571.801948510099	0.270172567427017
0.00381789715776499	63.2628983269845	56.4954380459192	942.7059056783	628.833217430724	-0.256046197198766
0.00368425137025633	63.3135911860375	29.6859694650093	740.140539064756	862.355568033764	0.316546522956499
0.00378755886645653	63.3294288323282	32.5959957175525	837.174248220481	965.208635172831	0.27083603185619
0.00402943760714042	63.3330312687706	48.7020080819816	414.276336875394	117.453141957508	0.111068917185931
0.00387435898335442	63.3850454433558	52.7522177166339	549.122632561119	181.635596506975	-0.226198956529512
0.00380071492668998	63.4228650793422	55.8906519883999	919.211300905982	558.624473094179	0.264514473785
0.00393739678181935	63.4671534137005	32.8953255137617	745.067614283934	406.904833794733	0.187775400981978
0.00398905703045826	63.623742121819	5.48857028199017	254.17356205486	160.270139960197	0.14949897712759
0.00373069353403998	63.6642892324932	51.9009624157666	901.684555627163	716.671570337742	0.296766718584265
0.0039750011063654	63.6743951159438	0.338535160734355	195.312247899236	421.514482578629	0.160783656302208
0.00381509344184637	63.7708120783631	54.9143360641013	934.600212356988	637.231046669321	-0.257445281116988
